filename,n_atoms,energy,atom_index,element,x,y,z
393.xyz,20,-1550.74041,17,Au,-0.0,2.26756231,-2.60609905
393.xyz,20,-1550.74041,18,Au,-0.0,-2.26756231,-2.60609905
393.xyz,20,-1550.74041,19,Au,0.0,2.26756231,2.60609905
393.xyz,20,-1550.74041,20,Au,0.0,-2.26756231,2.60609905
556.xyz,20,-1543.283972,1,Au,-0.0,1.33708597,-0.0
556.xyz,20,-1543.283972,2,Au,0.0,-1.33708597,0.0
556.xyz,20,-1543.283972,3,Au,0.0,3.92581786,0.0
556.xyz,20,-1543.283972,4,Au,-0.0,-3.92581786,0.0
556.xyz,20,-1543.283972,5,Au,2.24380972,0.0,-0.0
556.xyz,20,-1543.283972,6,Au,-2.24380972,-0.0,-0.0
556.xyz,20,-1543.283972,7,Au,4.83474514,-0.0,0.0
556.xyz,20,-1543.283972,8,Au,-4.83474514,0.0,-0.0
556.xyz,20,-1543.283972,9,Au,-1.28030062,-6.18026859,-0.0
556.xyz,20,-1543.283972,10,Au,1.28030062,6.18026859,0.0
556.xyz,20,-1543.283972,11,Au,1.28030062,-6.18026859,-0.0
556.xyz,20,-1543.283972,12,Au,-1.28030062,6.18026859,0.0
556.xyz,20,-1543.283972,13,Au,-3.57555719,0.0,2.25320684
556.xyz,20,-1543.283972,14,Au,3.57555719,0.0,2.25320684
556.xyz,20,-1543.283972,15,Au,3.57555719,-0.0,-2.25320684
556.xyz,20,-1543.283972,16,Au,-3.57555719,-0.0,-2.25320684
556.xyz,20,-1543.283972,17,Au,-0.0,-2.60802082,-2.26120307
556.xyz,20,-1543.283972,18,Au,0.0,2.60802082,-2.26120307
556.xyz,20,-1543.283972,19,Au,-0.0,-2.60802082,2.26120307
556.xyz,20,-1543.283972,20,Au,0.0,2.60802082,2.26120307
230.xyz,20,-1552.23283,1,Au,-0.0,1.85219412,1.49262487
230.xyz,20,-1552.23283,2,Au,-0.0,-1.85219412,1.49262487
230.xyz,20,-1552.23283,3,Au,1.32269064,-0.0,0.135115
230.xyz,20,-1552.23283,4,Au,-1.32269064,-0.0,0.135115
230.xyz,20,-1552.23283,5,Au,5.86504831,-0.0,0.06438876
230.xyz,20,-1552.23283,6,Au,-5.86504831,0.0,0.06438876
230.xyz,20,-1552.23283,7,Au,3.62338086,-0.0,4.04606137
230.xyz,20,-1552.23283,8,Au,-3.62338086,0.0,4.04606137
230.xyz,20,-1552.23283,9,Au,3.57024158,-0.0,-1.17139382
230.xyz,20,-1552.23283,10,Au,-3.57024158,0.0,-1.17139382
230.xyz,20,-1552.23283,11,Au,1.34742907,0.0,2.79713693
230.xyz,20,-1552.23283,12,Au,-1.34742907,0.0,2.79713693
230.xyz,20,-1552.23283,13,Au,-1.30965591,0.0,-2.48603757
230.xyz,20,-1552.23283,14,Au,1.30965591,-0.0,-2.48603757
230.xyz,20,-1552.23283,15,Au,-3.66129488,0.0,1.4508895
230.xyz,20,-1552.23283,16,Au,3.66129488,-0.0,1.4508895
230.xyz,20,-1552.23283,17,Au,5.81368193,0.0,-2.53177899
230.xyz,20,-1552.23283,18,Au,-5.81368193,-0.0,-2.53177899
230.xyz,20,-1552.23283,19,Au,3.5492377,0.0,-3.79700604
230.xyz,20,-1552.23283,20,Au,-3.5492377,-0.0,-3.79700604
224.xyz,20,-1553.177031,1,Au,0.0,1.81726325,-0.66185983
224.xyz,20,-1553.177031,2,Au,0.0,-1.81726325,-0.66185983
224.xyz,20,-1553.177031,3,Au,-0.0,-1.60805862,1.97134801
224.xyz,20,-1553.177031,4,Au,-0.0,1.60805862,1.97134801
224.xyz,20,-1553.177031,5,Au,0.0,-1.33899577,4.56152575
224.xyz,20,-1553.177031,6,Au,-0.0,1.33899577,4.56152575
224.xyz,20,-1553.177031,7,Au,-1.33525882,0.0,-2.11045202
224.xyz,20,-1553.177031,8,Au,1.33525882,0.0,-2.11045202
224.xyz,20,-1553.177031,9,Au,-3.77121395,0.0,-0.91846539
224.xyz,20,-1553.177031,10,Au,3.77121395,0.0,-0.91846539
224.xyz,20,-1553.177031,11,Au,3.56879093,-0.0,-3.49574375
224.xyz,20,-1553.177031,12,Au,-3.56879093,-0.0,-3.49574375
224.xyz,20,-1553.177031,13,Au,-1.81143076,-0.0,3.21119902
224.xyz,20,-1553.177031,14,Au,1.81143076,-0.0,3.21119902
224.xyz,20,-1553.177031,15,Au,1.53555897,0.0,0.52027994
224.xyz,20,-1553.177031,16,Au,-1.53555897,0.0,0.52027994
224.xyz,20,-1553.177031,17,Au,-3.91035792,0.0,1.67246281
224.xyz,20,-1553.177031,18,Au,3.91035792,0.0,1.67246281
224.xyz,20,-1553.177031,19,Au,-1.29979532,-0.0,-4.75029453
224.xyz,20,-1553.177031,20,Au,1.29979532,-0.0,-4.75029453
542.xyz,20,-1550.778661,1,Au,-0.0,0.0,-1.27708359
542.xyz,20,-1550.778661,2,Au,-0.0,-0.0,1.27708359
542.xyz,20,-1550.778661,3,Au,0.0,2.27730841,0.0
542.xyz,20,-1550.778661,4,Au,-0.0,-2.27730841,-0.0
542.xyz,20,-1550.778661,5,Au,0.0,4.86745028,0.0
542.xyz,20,-1550.778661,6,Au,-0.0,-4.86745028,-0.0
542.xyz,20,-1550.778661,7,Au,2.23832351,0.0,0.0
542.xyz,20,-1550.778661,8,Au,-2.23832351,-0.0,-0.0
542.xyz,20,-1550.778661,9,Au,-3.54016079,0.0,-2.22911512
542.xyz,20,-1550.778661,10,Au,3.54016079,0.0,-2.22911512
542.xyz,20,-1550.778661,11,Au,3.54016079,0.0,2.22911512
542.xyz,20,-1550.778661,12,Au,-3.54016079,-0.0,2.22911512
542.xyz,20,-1550.778661,13,Au,-1.29839601,0.0,-3.54256717
542.xyz,20,-1550.778661,14,Au,1.29839601,-0.0,-3.54256717
542.xyz,20,-1550.778661,15,Au,1.29839601,-0.0,3.54256717
542.xyz,20,-1550.778661,16,Au,-1.29839601,-0.0,3.54256717
542.xyz,20,-1550.778661,17,Au,-0.0,-2.18975766,-2.71043909
542.xyz,20,-1550.778661,18,Au,0.0,2.18975766,-2.71043909
542.xyz,20,-1550.778661,19,Au,-0.0,-2.18975766,2.71043909
542.xyz,20,-1550.778661,20,Au,-0.0,2.18975766,2.71043909
218.xyz,20,-1552.124607,1,Au,0.0,4.47119351,-2.24076454
218.xyz,20,-1552.124607,2,Au,0.0,-4.4711935,-2.24076456
218.xyz,20,-1552.124607,3,Au,0.0,-1.90706027,-1.82310356
218.xyz,20,-1552.124607,4,Au,0.0,1.90706028,-1.82310359
218.xyz,20,-1552.124607,5,Au,-0.0,3.57494285,0.19386036
218.xyz,20,-1552.124607,6,Au,-0.0,-3.57494288,0.19386036
218.xyz,20,-1552.124607,7,Au,-0.0,-1.30872715,1.47205746
218.xyz,20,-1552.124607,8,Au,-0.0,1.30872714,1.47205748
218.xyz,20,-1552.124607,9,Au,0.0,1.29797668,4.06863159
218.xyz,20,-1552.124607,10,Au,0.0,-1.29797666,4.06863156
218.xyz,20,-1552.124607,11,Au,-3.60114619,-2e-08,-1.80141875
218.xyz,20,-1552.124607,12,Au,3.60114619,-2e-08,-1.80141875
218.xyz,20,-1552.124607,13,Au,1.31264154,-1e-08,-3.07054417
218.xyz,20,-1552.124607,14,Au,-1.31264154,-1e-08,-3.07054417
218.xyz,20,-1552.124607,15,Au,-1.95218826,1e-08,2.815815
218.xyz,20,-1552.124607,16,Au,1.95218826,1e-08,2.815815
218.xyz,20,-1552.124607,17,Au,1.30788367,1e-08,-0.42345574
218.xyz,20,-1552.124607,18,Au,-1.30788367,1e-08,-0.42345574
218.xyz,20,-1552.124607,19,Au,3.61379535,2e-08,0.80892237
218.xyz,20,-1552.124607,20,Au,-3.61379535,2e-08,0.80892237
595.xyz,20,-1553.136735,1,Au,0.0,-1e-08,-2.29317554
595.xyz,20,-1553.136735,2,Au,0.0,8e-08,2.29317552
595.xyz,20,-1553.136735,3,Au,-1e-07,3.0408085,-9e-08
595.xyz,20,-1553.136735,4,Au,-1.1e-07,-3.04080843,7e-08
595.xyz,20,-1553.136735,5,Au,3.86693683,-3e-08,-1e-08
595.xyz,20,-1553.136735,6,Au,-3.86693683,-6e-08,-1e-08
595.xyz,20,-1553.136735,7,Au,-1.29627647,-1e-08,-0.0
595.xyz,20,-1553.136735,8,Au,1.29627646,-2e-08,-0.0
595.xyz,20,-1553.136735,9,Au,-2.61785066,-1e-08,2.38287838
595.xyz,20,-1553.136735,10,Au,2.61785064,-2e-08,2.38287835
595.xyz,20,-1553.136735,11,Au,2.61785064,-0.0,-2.38287835
595.xyz,20,-1553.136735,12,Au,-2.61785066,1e-08,-2.38287838
595.xyz,20,-1553.136735,13,Au,-2.12712372,2.29012712,-1.29769824
595.xyz,20,-1553.136735,14,Au,2.12712367,-2.29012707,-1.2976984
595.xyz,20,-1553.136735,15,Au,2.12712361,2.29012706,1.2976984
595.xyz,20,-1553.136735,16,Au,-2.12712374,-2.29012713,1.29769825
595.xyz,20,-1553.136735,17,Au,2.12712381,-2.29012708,1.29769835
595.xyz,20,-1553.136735,18,Au,-2.12712355,2.29012711,1.29769831
595.xyz,20,-1553.136735,19,Au,-2.12712361,-2.29012711,-1.2976983
595.xyz,20,-1553.136735,20,Au,2.12712379,2.29012708,-1.29769833
581.xyz,20,-1551.135105,1,Au,0.0,0.0,2.27022749
581.xyz,20,-1551.135105,2,Au,0.0,0.0,-2.27022749
581.xyz,20,-1551.135105,3,Au,-1.2972132,-0.0,-0.0
581.xyz,20,-1551.135105,4,Au,1.2972132,0.0,0.0
581.xyz,20,-1551.135105,5,Au,3.55664191,-3.90971991,0.0
581.xyz,20,-1551.135105,6,Au,-3.55664191,3.90971991,-0.0
581.xyz,20,-1551.135105,7,Au,-3.55664191,-3.90971991,0.0
581.xyz,20,-1551.135105,8,Au,3.55664191,3.90971991,-0.0
581.xyz,20,-1551.135105,9,Au,-1.28437534,2.58498248,0.0
581.xyz,20,-1551.135105,10,Au,1.28437534,-2.58498248,-0.0
581.xyz,20,-1551.135105,11,Au,1.28437534,2.58498248,0.0
581.xyz,20,-1551.135105,12,Au,-1.28437534,-2.58498248,0.0
581.xyz,20,-1551.135105,13,Au,-3.58967947,-1.30167491,-0.0
581.xyz,20,-1551.135105,14,Au,3.58967947,1.30167491,-0.0
581.xyz,20,-1551.135105,15,Au,3.58967947,-1.30167491,0.0
581.xyz,20,-1551.135105,16,Au,-3.58967947,1.30167491,0.0
581.xyz,20,-1551.135105,17,Au,1.28838193,-5.17394166,0.0
581.xyz,20,-1551.135105,18,Au,-1.28838193,5.17394166,0.0
581.xyz,20,-1551.135105,19,Au,-1.28838193,-5.17394166,0.0
581.xyz,20,-1551.135105,20,Au,1.28838193,5.17394166,0.0
754.xyz,20,-1552.645556,1,Au,-0.0,-0.0,-1.33081858
754.xyz,20,-1552.645556,2,Au,0.0,-0.0,1.33081858
754.xyz,20,-1552.645556,3,Au,0.0,-0.0,5.04792169
754.xyz,20,-1552.645556,4,Au,0.0,0.0,-5.04792169
754.xyz,20,-1552.645556,5,Au,-0.11931311,1.85202159,-3.19009973
754.xyz,20,-1552.645556,6,Au,0.11931311,-1.85202159,-3.19009973
754.xyz,20,-1552.645556,7,Au,-1.9019809,-0.1213679,-3.23729851
754.xyz,20,-1552.645556,8,Au,1.9019809,0.1213679,-3.23729851
754.xyz,20,-1552.645556,9,Au,0.11931311,-1.85202159,3.19009973
754.xyz,20,-1552.645556,10,Au,-0.11931311,1.85202159,3.19009973
754.xyz,20,-1552.645556,11,Au,1.9019809,0.1213679,3.23729851
754.xyz,20,-1552.645556,12,Au,-1.9019809,-0.1213679,3.23729851
754.xyz,20,-1552.645556,13,Au,2.01366478,-1.70963007,1.31300113
754.xyz,20,-1552.645556,14,Au,-2.01366479,1.70963007,1.31300113
754.xyz,20,-1552.645556,15,Au,1.77742135,1.95175612,1.31361595
754.xyz,20,-1552.645556,16,Au,-1.77742135,-1.95175612,1.31361595
754.xyz,20,-1552.645556,17,Au,-2.01366479,1.70963007,-1.31300113
754.xyz,20,-1552.645556,18,Au,2.01366478,-1.70963007,-1.31300113
754.xyz,20,-1552.645556,19,Au,-1.77742135,-1.95175612,-1.31361595
754.xyz,20,-1552.645556,20,Au,1.77742135,1.95175612,-1.31361595
740.xyz,20,-1550.421039,1,Au,-4.23e-06,3.99643908,-4.48e-06
740.xyz,20,-1550.421039,2,Au,4.24e-06,-3.99643661,4.5e-06
740.xyz,20,-1550.421039,3,Au,-4.1e-07,-1.31885529,-1.11e-06
740.xyz,20,-1550.421039,4,Au,4.1e-07,1.31885611,1.1e-06
740.xyz,20,-1550.421039,5,Au,-0.13785418,-1.29819596,-2.64763051
740.xyz,20,-1550.421039,6,Au,0.13784279,-1.298191,2.64762907
740.xyz,20,-1550.421039,7,Au,0.13784753,1.29818971,2.64763147
740.xyz,20,-1550.421039,8,Au,-0.13783613,1.29818475,-2.64763003
740.xyz,20,-1550.421039,9,Au,1.69417167,2.76400499,-1.51505308
740.xyz,20,-1550.421039,10,Au,-1.69416688,2.76400586,1.51505942
740.xyz,20,-1550.421039,11,Au,-1.69417217,-2.76400448,1.51505372
740.xyz,20,-1550.421039,12,Au,1.69416736,-2.76400535,-1.51506006
740.xyz,20,-1550.421039,13,Au,-2.41837354,-1.29960367,3.52635787
740.xyz,20,-1550.421039,14,Au,2.41836372,-1.29958813,-3.52635528
740.xyz,20,-1550.421039,15,Au,2.41837931,1.29961051,-3.52635986
740.xyz,20,-1550.421039,16,Au,-2.41836949,1.29959497,3.52635726
740.xyz,20,-1550.421039,17,Au,0.43253331,1.29058852,-5.19828934
740.xyz,20,-1550.421039,18,Au,-0.43252534,1.2905963,5.19829002
740.xyz,20,-1550.421039,19,Au,-0.43252822,-1.29059128,5.19828825
740.xyz,20,-1550.421039,20,Au,0.43252025,-1.29059906,-5.19828893
998.xyz,20,-1553.703898,1,Au,0.0,0.0,-3.91395179
998.xyz,20,-1553.703898,2,Au,-0.0,-0.0,3.91395179
998.xyz,20,-1553.703898,3,Au,0.0,0.0,-1.30152382
998.xyz,20,-1553.703898,4,Au,0.0,0.0,1.30152382
998.xyz,20,-1553.703898,5,Au,0.0,4.05680569,-0.0
998.xyz,20,-1553.703898,6,Au,0.0,-4.05680569,0.0
998.xyz,20,-1553.703898,7,Au,2.32474663,0.0,0.0
998.xyz,20,-1553.703898,8,Au,-2.32474663,0.0,-0.0
998.xyz,20,-1553.703898,9,Au,1.40100189,-2.2382947,-1.29276868
998.xyz,20,-1553.703898,10,Au,-1.40100189,2.2382947,-1.29276868
998.xyz,20,-1553.703898,11,Au,-1.40100189,-2.2382947,1.29276868
998.xyz,20,-1553.703898,12,Au,1.40100189,2.2382947,1.29276868
998.xyz,20,-1553.703898,13,Au,2.26883477,0.01525261,2.60645962
998.xyz,20,-1553.703898,14,Au,-2.26883477,-0.01525261,2.60645962
998.xyz,20,-1553.703898,15,Au,-2.26883477,0.01525261,-2.60645962
998.xyz,20,-1553.703898,16,Au,2.26883477,-0.01525261,-2.60645962
998.xyz,20,-1553.703898,17,Au,1.41283884,2.24469918,-1.36078168
998.xyz,20,-1553.703898,18,Au,-1.41283884,-2.24469918,-1.36078168
998.xyz,20,-1553.703898,19,Au,-1.41283884,2.24469918,1.36078168
998.xyz,20,-1553.703898,20,Au,1.41283884,-2.24469918,1.36078168
768.xyz,20,-1552.277642,1,Au,5.9e-07,2e-08,4.58888398
768.xyz,20,-1552.277642,2,Au,5.8e-07,-1.7e-07,-4.58888421
768.xyz,20,-1552.277642,3,Au,1.7e-07,-2.2e-07,1.95047152
768.xyz,20,-1552.277642,4,Au,-1e-08,1.5e-07,-1.950472
768.xyz,20,-1552.277642,5,Au,-1.61568507,-1.6156853,3.30459856
768.xyz,20,-1552.277642,6,Au,1.61568507,1.61568468,3.30460212
768.xyz,20,-1552.277642,7,Au,-1.61568525,1.61568544,-3.30459781
768.xyz,20,-1552.277642,8,Au,1.61568527,-1.61568491,-3.30460218
768.xyz,20,-1552.277642,9,Au,2.01891887,2.01892687,-1.63119002
768.xyz,20,-1552.277642,10,Au,-2.0189361,-2.01892986,-1.63121075
768.xyz,20,-1552.277642,11,Au,2.01891833,-2.01892506,1.63118796
768.xyz,20,-1552.277642,12,Au,-2.01893627,2.01893127,1.63121249
768.xyz,20,-1552.277642,13,Au,-2.40479625,-2.40479241,0.95354029
768.xyz,20,-1552.277642,14,Au,2.40478703,2.40479136,0.95353188
768.xyz,20,-1552.277642,15,Au,-2.4047965,2.40479341,-0.95354139
768.xyz,20,-1552.277642,16,Au,2.40478715,-2.40479072,-0.95353143
768.xyz,20,-1552.277642,17,Au,-1.88163605,-2.79e-06,-9.9e-07
768.xyz,20,-1552.277642,18,Au,1.88162844,-2.47e-06,1.5e-06
768.xyz,20,-1552.277642,19,Au,3.019e-05,1.88163288,-1.406e-05
768.xyz,20,-1552.277642,20,Au,2.982e-05,-1.88163217,1.454e-05
797.xyz,20,-1552.55817,1,Au,-0.91643009,-0.91643009,-2.30635969
797.xyz,20,-1552.55817,2,Au,0.91643009,0.91643009,-2.30635969
797.xyz,20,-1552.55817,3,Au,-0.91643009,0.91643009,2.30635969
797.xyz,20,-1552.55817,4,Au,0.91643009,-0.91643009,2.30635969
797.xyz,20,-1552.55817,5,Au,1.90714944,0.0,-0.0
797.xyz,20,-1552.55817,6,Au,-1.90714944,-0.0,0.0
797.xyz,20,-1552.55817,7,Au,-0.0,-1.90714944,0.0
797.xyz,20,-1552.55817,8,Au,-0.0,1.90714944,0.0
797.xyz,20,-1552.55817,9,Au,-4.62676346,0.0,-0.0
797.xyz,20,-1552.55817,10,Au,4.62676346,0.0,0.0
797.xyz,20,-1552.55817,11,Au,-0.0,4.62676346,0.0
797.xyz,20,-1552.55817,12,Au,0.0,-4.62676346,0.0
797.xyz,20,-1552.55817,13,Au,1.55028856,-3.37633286,1.64368602
797.xyz,20,-1552.55817,14,Au,-1.55028856,3.37633286,1.64368602
797.xyz,20,-1552.55817,15,Au,-3.37633286,-1.55028856,-1.64368602
797.xyz,20,-1552.55817,16,Au,3.37633286,1.55028856,-1.64368602
797.xyz,20,-1552.55817,17,Au,-1.55028856,-3.37633286,-1.64368602
797.xyz,20,-1552.55817,18,Au,1.55028856,3.37633286,-1.64368602
797.xyz,20,-1552.55817,19,Au,3.37633286,-1.55028856,1.64368602
797.xyz,20,-1552.55817,20,Au,-3.37633286,1.55028856,1.64368602
783.xyz,20,-1549.638286,1,Au,0.0,-0.0,3.9878042
783.xyz,20,-1549.638286,2,Au,0.0,-0.0,-3.9878042
783.xyz,20,-1549.638286,3,Au,0.0,-0.0,1.40891101
783.xyz,20,-1549.638286,4,Au,0.0,-0.0,-1.40891101
783.xyz,20,-1549.638286,5,Au,-4.81813164,-0.0,0.0
783.xyz,20,-1549.638286,6,Au,4.81813164,0.0,0.0
783.xyz,20,-1549.638286,7,Au,0.0,4.81813167,0.0
783.xyz,20,-1549.638286,8,Au,-0.0,-4.81813167,0.0
783.xyz,20,-1549.638286,9,Au,2.19176041,0.0,-0.0
783.xyz,20,-1549.638286,10,Au,-2.19176041,-0.0,-0.0
783.xyz,20,-1549.638286,11,Au,-0.0,-2.19176043,-0.0
783.xyz,20,-1549.638286,12,Au,0.0,2.19176043,-0.0
783.xyz,20,-1549.638286,13,Au,3.54099584,1.71494068,1.45269963
783.xyz,20,-1549.638286,14,Au,-3.54099584,-1.71494068,1.45269963
783.xyz,20,-1549.638286,15,Au,1.71494068,-3.54099588,-1.45269962
783.xyz,20,-1549.638286,16,Au,-1.71494068,3.54099588,-1.45269962
783.xyz,20,-1549.638286,17,Au,-3.54099584,1.71494068,-1.45269963
783.xyz,20,-1549.638286,18,Au,3.54099584,-1.71494068,-1.45269963
783.xyz,20,-1549.638286,19,Au,-1.71494067,-3.54099588,1.45269962
783.xyz,20,-1549.638286,20,Au,1.71494067,3.54099588,1.45269962
973.xyz,20,-1547.197534,1,Au,0.0,-0.0,-1.96497078
973.xyz,20,-1547.197534,2,Au,-0.0,0.0,1.96497078
973.xyz,20,-1547.197534,3,Au,0.0,-0.0,4.56051236
973.xyz,20,-1547.197534,4,Au,-0.0,0.0,-4.56051236
973.xyz,20,-1547.197534,5,Au,-1.28683351,-1.28683351,0.0
973.xyz,20,-1547.197534,6,Au,1.28683351,1.28683351,-0.0
973.xyz,20,-1547.197534,7,Au,1.28683351,-1.28683351,0.0
973.xyz,20,-1547.197534,8,Au,-1.28683351,1.28683351,-0.0
973.xyz,20,-1547.197534,9,Au,3.10703094,3.10703094,0.0
973.xyz,20,-1547.197534,10,Au,-3.10703094,-3.10703094,-0.0
973.xyz,20,-1547.197534,11,Au,-3.10703094,3.10703094,0.0
973.xyz,20,-1547.197534,12,Au,3.10703094,-3.10703094,-0.0
973.xyz,20,-1547.197534,13,Au,2.18351331,2.18456024,2.26036257
973.xyz,20,-1547.197534,14,Au,-2.18351331,-2.18456024,2.26036257
973.xyz,20,-1547.197534,15,Au,-2.18456024,2.18351331,2.26036257
973.xyz,20,-1547.197534,16,Au,2.18456024,-2.18351331,2.26036257
973.xyz,20,-1547.197534,17,Au,-2.18351331,2.18456024,-2.26036257
973.xyz,20,-1547.197534,18,Au,2.18351331,-2.18456024,-2.26036257
973.xyz,20,-1547.197534,19,Au,2.18456024,2.18351331,-2.26036257
973.xyz,20,-1547.197534,20,Au,-2.18456024,-2.18351331,-2.26036257
967.xyz,20,-1547.197536,1,Au,1.178e-05,-1.677e-05,1.96550622
967.xyz,20,-1547.197536,2,Au,-1.136e-05,1.646e-05,-1.96550574
967.xyz,20,-1547.197536,3,Au,-1.05e-06,1.01e-06,4.56133013
967.xyz,20,-1547.197536,4,Au,4.3e-07,-1.12e-06,-4.56133037
967.xyz,20,-1547.197536,5,Au,-4.39355734,-9e-08,-7.58e-06
967.xyz,20,-1547.197536,6,Au,4.39355255,-2.5e-07,-1.2e-06
967.xyz,20,-1547.197536,7,Au,-1.1e-07,-4.39368184,8.46e-06
967.xyz,20,-1547.197536,8,Au,-2.7e-07,4.39367679,-5.5e-07
967.xyz,20,-1547.197536,9,Au,1.81968922,-7.52e-06,-1.505e-05
967.xyz,20,-1547.197536,10,Au,-1.81967802,3.45e-06,7.9e-07
967.xyz,20,-1547.197536,11,Au,-7.28e-06,1.81967476,1.776e-05
967.xyz,20,-1547.197536,12,Au,3.66e-06,-1.81966308,-5.3e-06
967.xyz,20,-1547.197536,13,Au,-3.08768345,0.00283215,-2.26074306
967.xyz,20,-1547.197536,14,Au,3.08770026,-0.00282816,-2.26074508
967.xyz,20,-1547.197536,15,Au,-0.00286019,-3.08764851,-2.26068557
967.xyz,20,-1547.197536,16,Au,0.00285717,3.08762229,-2.26067603
967.xyz,20,-1547.197536,17,Au,3.08768718,0.00282788,2.26075049
967.xyz,20,-1547.197536,18,Au,-3.08770597,-0.00283225,2.26075739
967.xyz,20,-1547.197536,19,Au,0.00286019,-3.08761892,2.26067074
967.xyz,20,-1547.197536,20,Au,-0.00285739,3.08764372,2.26067356
787.xyz,20,-1554.206192,1,Au,-1.33969359,-0.116032,2.19081408
787.xyz,20,-1554.206192,2,Au,1.33969358,0.11603183,2.1908152
787.xyz,20,-1554.206192,3,Au,-0.88736853,0.96678013,-2.23493309
787.xyz,20,-1554.206192,4,Au,0.88736827,-0.96677963,-2.23493293
787.xyz,20,-1554.206192,5,Au,-2.37205075,-2.17989821,0.76166918
787.xyz,20,-1554.206192,6,Au,2.3720562,2.1798987,0.76167155
787.xyz,20,-1554.206192,7,Au,-1.75215182,2.99668468,-0.81112829
787.xyz,20,-1554.206192,8,Au,1.75214966,-2.99668519,-0.81112861
787.xyz,20,-1554.206192,9,Au,-1.78051174,-1.5171666,-1.77953236
787.xyz,20,-1554.206192,10,Au,1.78052933,1.51714072,-1.77956105
787.xyz,20,-1554.206192,11,Au,-1.9315755,2.38837755,1.71764069
787.xyz,20,-1554.206192,12,Au,1.9315765,-2.38837695,1.717641
787.xyz,20,-1554.206192,13,Au,-2.51608242,0.44457964,-0.12211123
787.xyz,20,-1554.206192,14,Au,2.51608408,-0.44457835,-0.12211235
787.xyz,20,-1554.206192,15,Au,-0.02947656,1.28888672,0.24682302
787.xyz,20,-1554.206192,16,Au,0.0294696,-1.28890441,0.24682568
787.xyz,20,-1554.206192,17,Au,4.29970636,1.35103031,-0.78573603
787.xyz,20,-1554.206192,18,Au,-4.29970699,-1.35102987,-0.78573689
787.xyz,20,-1554.206192,19,Au,-0.1896538,-3.8072002,0.81649096
787.xyz,20,-1554.206192,20,Au,0.1896381,3.80724113,0.81652146
793.xyz,20,-1550.311942,1,Au,-1.01103727,-1.01103727,0.79962849
793.xyz,20,-1550.311942,2,Au,1.01103727,1.01103727,0.79962849
793.xyz,20,-1550.311942,3,Au,-1.01103727,1.01103727,-0.79962849
793.xyz,20,-1550.311942,4,Au,1.01103727,-1.01103727,-0.79962849
793.xyz,20,-1550.311942,5,Au,2.56522951,2.56522951,2.24803471
793.xyz,20,-1550.311942,6,Au,-2.56522951,-2.56522951,2.24803471
793.xyz,20,-1550.311942,7,Au,2.56522951,-2.56522951,-2.24803471
793.xyz,20,-1550.311942,8,Au,-2.56522951,2.56522951,-2.24803471
793.xyz,20,-1550.311942,9,Au,-0.91841229,-0.91841229,3.45929772
793.xyz,20,-1550.311942,10,Au,0.91841229,0.91841229,3.45929772
793.xyz,20,-1550.311942,11,Au,-0.91841229,0.91841229,-3.45929772
793.xyz,20,-1550.311942,12,Au,0.91841229,-0.91841229,-3.45929772
793.xyz,20,-1550.311942,13,Au,-0.00721559,3.00137813,-2.14284023
793.xyz,20,-1550.311942,14,Au,0.00721559,-3.00137813,-2.14284023
793.xyz,20,-1550.311942,15,Au,3.00137813,0.00721559,2.14284023
793.xyz,20,-1550.311942,16,Au,-3.00137813,-0.00721559,2.14284023
793.xyz,20,-1550.311942,17,Au,0.00721559,3.00137813,2.14284023
793.xyz,20,-1550.311942,18,Au,-0.00721559,-3.00137813,2.14284023
793.xyz,20,-1550.311942,19,Au,-3.00137813,0.00721559,-2.14284023
793.xyz,20,-1550.311942,20,Au,3.00137813,-0.00721559,-2.14284023
963.xyz,20,-1545.768122,1,Au,0.0,0.0,-4.44038409
963.xyz,20,-1545.768122,2,Au,0.0,0.0,4.44038409
963.xyz,20,-1545.768122,3,Au,-0.0,-0.0,1.87394413
963.xyz,20,-1545.768122,4,Au,0.0,0.0,-1.87394413
963.xyz,20,-1545.768122,5,Au,1.83788123,0.0,0.0
963.xyz,20,-1545.768122,6,Au,-1.83788123,0.0,-0.0
963.xyz,20,-1545.768122,7,Au,-0.0,1.83788123,0.0
963.xyz,20,-1545.768122,8,Au,-0.0,-1.83788123,-0.0
963.xyz,20,-1545.768122,9,Au,4.38333917,-0.0,-0.0
963.xyz,20,-1545.768122,10,Au,-4.38333917,0.0,0.0
963.xyz,20,-1545.768122,11,Au,0.0,4.38333917,-0.0
963.xyz,20,-1545.768122,12,Au,-0.0,-4.38333917,0.0
963.xyz,20,-1545.768122,13,Au,-2.50584812,-2.50584812,0.0
963.xyz,20,-1545.768122,14,Au,2.50584812,2.50584812,-0.0
963.xyz,20,-1545.768122,15,Au,2.50584812,-2.50584812,0.0
963.xyz,20,-1545.768122,16,Au,-2.50584812,2.50584812,-0.0
963.xyz,20,-1545.768122,17,Au,-4.31903872,-4.31903872,0.0
963.xyz,20,-1545.768122,18,Au,4.31903872,4.31903872,-0.0
963.xyz,20,-1545.768122,19,Au,4.31903872,-4.31903872,0.0
963.xyz,20,-1545.768122,20,Au,-4.31903872,4.31903872,-0.0
977.xyz,20,-1550.541267,1,Au,3.40490292,-0.24879264,-0.00061502
977.xyz,20,-1550.541267,2,Au,-3.40490306,0.24879162,-0.00061489
