filename,n_atoms,energy,energy_per_atom,mean_bond_length,std_bond_length,n_bonds,mean_coordination,std_coordination,max_coordination,min_coordination,radius_of_gyration,asphericity,surface_fraction,x_range,y_range,z_range,max_range,anisotropy
970.xyz,20,-1551.885548,-77.5942774,2.633832995620807,0.04559575764241558,43,4.3,2.0273134932713295,8,1,3.791381317155983,0.23099464894259272,0.6,7.71452865,8.39530318,7.7799882799999995,8.39530318,1.0882457711787745
966.xyz,20,-1548.668299,-77.43341495,2.77099688197834,0.30993237981239974,46,3.8,1.8330302779823362,7,1,3.687025730428398,0.10092727120326704,0.7,9.09451684,9.09451684,8.9361304,9.09451684,1.0177242758230118
972.xyz,20,-1552.207218,-77.6103609,2.6375005837747625,0.0463224571755826,47,4.7,2.325940669922601,10,1,3.4739505897037866,0.07606380582126432,0.7,7.40680045,6.26173699,7.817189300000001,7.817189300000001,1.248405883620481
782.xyz,20,-1554.331682,-77.7165841,2.706888338823857,0.16328148112128138,63,5.9,2.071231517720798,12,5,3.1481513520520834,0.26223267555021257,0.9,4.64285316,4.64285316,7.8306924,7.8306924,1.6866121176229492
796.xyz,20,-1554.683879,-77.73419394999999,2.6732362436642143,0.10566752441544633,56,5.5,1.746424919657298,10,3,3.5086513883438477,0.383462238399329,0.75,7.67348668,8.17251065,5.01099657,8.17251065,1.630915235290213
769.xyz,20,-1551.035295,-77.55176474999999,2.875228664314665,0.3276186455878296,71,5.9,1.9209372712298547,10,4,3.1607513699129526,0.071356350986035,0.7,5.20027588,5.20027588,7.7509447,7.7509447,1.4904872123822783
999.xyz,20,-1553.358472,-77.6679236,2.676949597634686,0.14554753989139815,53,5.3,2.1,10,3,3.462911641149412,0.19942282019057367,0.7,4.53921537,9.024378200000001,7.87229641,9.024378200000001,1.9880920961897433
741.xyz,20,-1550.607391,-77.53036955,2.5881666551092617,0.0073481496148633625,31,3.1,0.7,4,2,4.66699052565847,0.4258883686957029,0.8,4.49229169,7.75789301,9.36822557,9.36822557,2.085400106777127
755.xyz,20,-1553.379199,-77.66895995,2.638337090696149,0.03425185200273734,48,4.8,1.6613247725836147,7,2,3.699400780881556,0.35522185715735155,0.8,9.27580833,8.282556679999999,2.6387808699999997,9.27580833,3.515187045447999
580.xyz,20,-1548.608559,-77.43042795,2.602272553380452,0.018454298557048308,35,3.5,1.6881943016134133,7,2,4.329064691225179,0.5542133318996003,0.5,12.26566322,7.7668047,4.4966811,12.26566322,2.727714718306353
594.xyz,20,-1553.033548,-77.65167740000001,2.819723236973813,0.27689388809047144,71,5.9,2.1656407827707715,12,4,3.179836884662709,0.2597114989208054,0.7,7.7166939,4.6093511,4.79896758,7.7166939,1.674138882585881
219.xyz,20,-1551.263548,-77.5631774,2.7520235888018565,0.2574029253192321,52,4.6,2.009975124224178,8,2,3.486538703865274,0.11782040247458107,0.6,8.76176638,8.62391774,7.67294155,8.76176638,1.1419044864221597
225.xyz,20,-1553.546726,-77.67733630000001,2.653461091839946,0.04188630383595248,52,5.2,2.039607805437114,9,2,3.664772679625806,0.3575311375217115,0.7,7.34404496,3.81268592,9.17605151,9.17605151,2.4067158172840006
543.xyz,20,-1552.344691,-77.61723455,2.68486220894791,0.1639336670099686,49,4.5,1.6881943016134133,9,3,3.533957959990625,0.20264401126487447,0.8,4.55695424,9.74863154,7.10823752,9.74863154,2.139286687241345
557.xyz,20,-1547.979166,-77.3989583,2.622282343275287,0.03564320673255392,39,3.9,1.9723082923316022,8,1,3.339099409197954,0.17462568060223005,0.8,7.7928039,9.87757202,5.21405134,9.87757202,1.8944140316040694
231.xyz,20,-1552.110241,-77.60551205,2.62119329229467,0.03209538169755004,42,4.2,1.5362291495737215,7,2,4.176452649172304,0.2863431482599829,0.4,11.58159538,3.78692362,9.12970807,11.58159538,3.05831237758104
392.xyz,20,-1551.346542,-77.5673271,2.604101661403962,0.026611919461050498,37,3.7,1.5524174696260025,6,2,4.40734897873849,0.2565782027308307,0.4,0.0,10.37399106,9.71631358,10.37399106,1.0
386.xyz,20,-1548.295446,-77.41477230000001,2.6090188763374913,0.023247582980852614,35,3.5,1.91049731745428,8,1,3.6118893934259546,0.24576425858371667,0.8,5.1800645,7.91519024,9.70169184,9.70169184,1.8728901618889109
379.xyz,20,-1551.335932,-77.5667966,2.7236471240037554,0.16006704385669274,53,5.3,2.5317977802344327,10,1,3.5710666514635276,0.2351416815522089,0.4,9.0035562,9.6984276,7.7858835,9.6984276,1.2456425272738798
351.xyz,20,-1557.196241,-77.85981205,2.6702720545839913,0.04584651246050529,60,6.0,1.8973665961010275,9,3,3.3302931581228705,0.0008595239780600259,1.0,6.57076248,6.5707626,5.66909746,6.5707626,1.159049151361741
437.xyz,20,-1546.797787,-77.33988934999999,2.5966948730828854,0.028905282944858064,33,3.3,1.2688577540449522,5,1,5.040414927890354,0.5463617578067407,0.5,12.338504780000001,8.93502068,7.77898008,12.338504780000001,1.5861339986873961
423.xyz,20,-1551.986646,-77.5993323,2.6656467565576967,0.05966059237742277,53,5.3,2.451530134426253,10,1,3.237585787480347,0.18069680976706032,0.8,4.42912858,7.80488952,9.851875,9.851875,2.2243370952215615
345.xyz,20,-1552.440825,-77.62204125,2.7162413800800453,0.19838228202861494,51,4.7,2.238302928559939,10,2,3.4817035438787247,0.06488718240263558,0.7,7.126767,7.126767,8.4749571,8.4749571,1.1891727483163121
812.xyz,20,-1544.881795,-77.24408975,2.642607744101775,0.041662008132972356,42,4.2,3.249615361854384,9,1,3.354063645328381,1.1842649534494247e-16,0.7,8.9381125,8.9381125,8.9381125,8.9381125,1.0
52.xyz,20,-1550.892597,-77.54462985,2.8053110919645454,0.32034216115510855,59,4.7,2.1931712199461306,10,2,3.219335254918441,0.13639282003583242,0.7,5.273054950000001,5.26861407,7.76861576,7.76861576,1.4745084108997948
0.xyz,20,-1547.657785,-77.38288925,2.6156050966274984,0.03537031484156202,36,3.6,1.2,5,2,3.730322341974035,0.04527862540188775,0.6,8.26083008,8.26149472,6.50978978,8.26149472,1.2690877891912509
806.xyz,20,-1553.880133,-77.69400664999999,2.683867446762362,0.1347238201806215,57,5.4,1.6248076809271923,9,3,3.514304877146074,0.4820964232660495,0.8,4.55085059,5.1682596400000005,8.47747636,8.47747636,1.862833374189066
46.xyz,20,-1552.073648,-77.6036824,2.66943969460403,0.1317904305521822,51,5.0,2.32379000772445,10,1,3.454176314997795,0.0905495897972479,0.7,7.66946169,8.94063117,9.76928388,9.76928388,1.2737900357124021
190.xyz,20,-1551.916316,-77.5958158,2.6716017022199927,0.07239043679472251,53,5.3,2.2158519806160335,11,2,3.5436549986569914,0.3361200868070383,0.7,4.54017892,7.81151658,9.46249298,9.46249298,2.0841674186708046
184.xyz,20,-1551.455233,-77.57276164999999,2.6357778050998344,0.038672803533838236,45,4.5,2.2693611435820435,10,2,3.726707878471621,0.32628736570900324,0.6,4.26619024,7.84308412,9.45827218,9.45827218,2.2170301013111873
91.xyz,20,-1545.073652,-77.2536826,2.87129649262917,0.37701519010902923,43,2.7,0.6403124237432849,3,1,3.4731090426146043,0.06186081346562375,0.9,6.21014828,6.21014828,7.76889932,7.76889932,1.2510006153991544
609.xyz,20,-1552.21828,-77.61091400000001,2.6114189977768234,0.02065691611484889,39,3.9,1.1357816691600546,5,2,4.422510135312922,0.2888868915676252,0.5,11.5769015,0.0,10.44838258,11.5769015,1.0
85.xyz,20,-1549.369581,-77.46847905,2.7817005048042045,0.2735776055842377,51,4.3,0.6403124237432849,6,4,3.2336200245625264,0.02267120100412578,0.9,6.2164418,6.2164418,7.61074996,7.61074996,1.224293607960747
635.xyz,20,-1538.870624,-76.9435312,2.5413723334000973,0.002638040012936165,19,1.9,0.8306623862918076,3,1,5.4783773616559355,0.2467182574967354,0.4,14.73238302,14.5771821,2.53061288,14.73238302,5.8216660226593016
153.xyz,20,-1550.680563,-77.53402815,2.6745270243237993,0.20398407937074572,47,4.4,0.9165151389911681,6,3,4.229639670298005,0.4765397950617235,0.7,8.17824403,8.42184868,2.6367398,8.42184868,3.1940385926590102
147.xyz,20,-1545.269752,-77.26348759999999,2.577590933413244,0.015169362147796423,28,2.8,0.7483314773547883,4,2,4.9453917878217,0.2500000011321144,0.4,12.84181812,12.84181812,0.0,12.84181812,1.0
621.xyz,20,-1552.82384,-77.641192,2.659735929156649,0.0534434472833917,50,5.0,1.6733200530681511,7,1,3.332998655720413,0.22612001939121973,0.8,7.48225634,10.278760890000001,5.20554464,10.278760890000001,1.9745793381574
146.xyz,20,-1551.041271,-77.55206355,2.6106320749478042,0.01205106348796393,40,4.0,1.0954451150103321,5,2,3.6308469357217192,0.169646920930781,0.6,7.60720496,7.60720496,3.7581886,7.60720496,2.0241679621932755
620.xyz,20,-1551.687259,-77.58436295,2.6757207726683925,0.11782928932515378,53,5.2,1.7204650534085253,10,4,3.8800852023303127,0.6417376072561791,0.8,4.10092968,11.74334,5.52315284,11.74334,2.8635799480472923
634.xyz,20,-1552.294437,-77.61472185,2.678093463674827,0.11601484421783906,49,4.9,1.7578395831246945,7,3,4.056817156791496,0.2571289401299275,0.7,10.4059739,9.6215499,2.55423772,10.4059739,4.074003691402694
152.xyz,20,-1544.63298,-77.231649,2.5974513667919417,0.01606450862902108,32,3.2,0.9797958971132713,4,2,4.691344894937819,0.22682478235302675,0.8,10.76138468,10.76137656,2.62418642,10.76138468,4.100846112906872
84.xyz,20,-1549.369602,-77.4684801,2.7816838614230415,0.2732148354737827,51,4.3,0.6403124237432849,6,4,3.233676619622418,0.022941885422223737,0.9,6.215964,6.215964,7.6109111,7.6109111,1.224413638817728
608.xyz,20,-1550.792158,-77.5396079,2.595219830422878,0.018144155665187414,36,3.6,1.3564659966250538,5,1,4.554467568801697,0.2678716450766675,0.3,12.13429484,0.0,10.37920156,12.13429484,1.0
90.xyz,20,-1545.073653,-77.25368265,2.8713117450796086,0.37699981967147567,43,2.7,0.6403124237432849,3,1,3.4731301977655935,0.061852135411969454,0.9,6.21015604,6.21015604,7.76915014,7.76915014,1.2510394408704744
185.xyz,20,-1549.169824,-77.4584912,2.5978951209206813,0.021116493448591043,34,3.4,0.9165151389911681,5,2,5.412678765907811,0.46714671276776787,0.2,0.0,11.76542136,10.1253585,11.76542136,1.0
191.xyz,20,-1553.108309,-77.65541544999999,2.6464832128667024,0.0682430078933202,48,4.8,1.568438714135812,7,2,4.22900362468457,0.6372416928352465,0.65,2.8811091,6.77669978,11.415407120000001,11.415407120000001,3.9621571845370243
47.xyz,20,-1551.115428,-77.5557714,2.6251677158360547,0.027835194662829646,45,4.5,2.4596747752497685,10,1,3.491050576140719,0.04676659346329032,0.7,9.36881592,9.38614935,7.80016638,9.38614935,1.203326812882676
807.xyz,20,-1553.521083,-77.67605415,2.6685914087688865,0.11394642256034505,51,5.0,1.9235384061671346,9,2,3.5928118538392573,0.09870817860539693,0.55,6.877556869999999,8.06060731,5.30819551,8.06060731,1.5185211800911982
53.xyz,20,-1543.077008,-77.1538504,2.6052981639839925,0.035494968314512966,36,3.6,1.3564659966250536,6,2,5.948329051403043,0.8100582267313217,0.7,4.95867202,4.95867202,18.48426771,18.48426771,3.727664914204187
813.xyz,20,-1553.104733,-77.65523664999999,2.672123548029173,0.05878531858403494,54,5.4,1.9595917942265426,7,3,3.3086539345164545,0.006573705185774335,0.4,4.80771532,4.8496261,4.79244,4.8496261,1.011932564622614
1.xyz,20,-1552.612539,-77.63062694999999,2.6739045793132252,0.1518073421012072,51,4.9,2.1656407827707715,8,1,3.9946840384709925,0.5692712206940889,0.4,6.39904807,7.21405944,11.248419819999999,11.248419819999999,1.7578270544231118
422.xyz,20,-1551.986642,-77.5993321,2.6656721606725027,0.05963614512798802,53,5.3,2.451530134426253,10,1,3.237583320722614,0.1805845261496693,0.8,4.42931044,9.85119462,7.80558146,9.85119462,2.224092159139787
344.xyz,20,-1541.592041,-77.07960205,2.5621623955901787,0.014984764918610855,25,2.5,0.6708203932499369,3,1,5.630800406593404,0.1946614805279662,0.55,13.99903858,12.10930184,6.28226204,13.99903858,2.228343627003499
350.xyz,20,-1557.20946,-77.860473,2.6656690910750536,0.040997512633312236,60,6.0,1.8973665961010275,9,3,3.3268314681945426,2.6375784302546303e-05,1.0,5.71576688,5.71576664,5.67511153,5.71576688,1.0071637975368566
436.xyz,20,-1545.80435,-77.29021750000001,2.590842687050029,0.043994669442821,30,3.0,1.8973665961010275,6,1,5.274978791598505,0.20891580686629352,0.3,12.48108299,11.9315161,9.04621838,12.48108299,1.3797017124408621
378.xyz,20,-1550.181846,-77.50909229999999,2.7501766442757933,0.3045643897301127,45,3.7,1.7349351572897473,6,1,3.7374109620039913,0.01803162512189579,0.6,7.48050224,11.35018954,7.79285362,11.35018954,1.517303140330321
387.xyz,20,-1551.72453,-77.5862265,2.8052721363160593,0.3169024805031769,55,4.1,1.6401219466856725,8,2,3.9638799408730683,0.575319781070623,0.6,3.8097076100000002,13.096711410000001,7.78077604,13.096711410000001,3.43772088325697
393.xyz,20,-1550.74041,-77.53702050000001,2.7642275095755546,0.2218550105834464,59,5.1,2.8442925306655784,12,1,3.2841240960085556,0.12786105520889487,0.8,4.6218678,10.0982821,7.72806384,10.0982821,2.184892025687104
556.xyz,20,-1543.283972,-77.16419859999999,2.60037384362039,0.021069427781379466,31,3.1,1.5132745950421558,6,2,4.29920679709456,0.36993824891016613,0.7,9.66949028,12.36053718,4.52240614,12.36053718,2.7331771621909215
230.xyz,20,-1552.23283,-77.61164149999999,2.626542848059137,0.028552286820911228,43,4.3,1.552417469626002,7,2,4.309477621862934,0.5124787051260149,0.5,11.73009662,3.70438824,7.84306741,11.73009662,3.1665408321240105
224.xyz,20,-1553.177031,-77.65885155,2.668197749536122,0.10446329889757977,51,5.0,1.8973665961010275,9,3,3.7099401175489573,0.35654409190302405,0.7,7.82071584,3.6345265,9.31182028,9.31182028,2.5620449541363914
542.xyz,20,-1550.778661,-77.53893305,2.6746276511050335,0.16758271418380022,45,4.5,2.3345235059857505,9,1,3.5110809129679104,0.12495137517975362,0.7,7.08032158,9.73490056,7.08513434,9.73490056,1.3749235045338153
218.xyz,20,-1552.124607,-77.60623035,2.694035870726691,0.18982839133834997,50,4.6,1.8547236990991407,8,2,3.4873692057289194,0.09866659408285391,0.7,7.2275907,8.942387010000001,7.13917576,8.942387010000001,1.25257975298818
595.xyz,20,-1553.136735,-77.65683675,2.8216217349020747,0.27807449547579827,67,5.5,1.6881943016134133,10,4,3.1939730560368704,0.21222775167917904,0.8,7.73387366,6.081616929999999,4.76575676,7.73387366,1.62280075326379
581.xyz,20,-1551.135105,-77.55675525000001,2.6073494207416013,0.021697843744581988,39,3.9,1.3747727084867523,7,2,4.066828492206819,0.41477938479507825,0.7,7.17935894,10.34788332,4.54045498,10.34788332,2.2790410576871305
754.xyz,20,-1552.645556,-77.6322778,2.6512901722479625,0.020504211414963707,53,5.3,1.552417469626002,9,4,3.4279857949368053,0.4632988102374228,0.9,4.02732957,3.90351224,10.09584338,10.09584338,2.586348590519598
740.xyz,20,-1550.421039,-77.52105195,2.626910907635945,0.04260569868077115,41,4.1,0.9433981132056604,6,3,3.9805181405472814,0.49626311011389035,0.7,4.83675285,7.99287569,10.39657936,10.39657936,2.1494956807644203
998.xyz,20,-1553.703898,-77.6851949,2.677830928292502,0.06251270411998508,59,5.9,1.8681541692269408,10,3,3.1276048915297765,0.07728285035389199,0.9,4.64949326,8.11361138,7.82790358,8.11361138,1.7450528318434426
768.xyz,20,-1552.277642,-77.6138821,2.6617469221241183,0.07156261537346698,50,5.0,2.23606797749979,9,3,3.3286973694154636,0.2289073248817421,0.7,4.80958365,4.809585820000001,9.17776819,9.17776819,1.9082250892964507
797.xyz,20,-1552.55817,-77.6279085,2.6473986529714284,0.04992028783944367,46,4.6,1.3564659966250536,7,3,3.6070094595636255,0.1263765234839516,0.8,9.25352692,9.25352692,4.61271938,9.25352692,2.006089284364834
783.xyz,20,-1549.638286,-77.4819143,2.6591083834738236,0.1536119503601248,39,3.9,1.920937271229855,7,1,3.7984742064708805,0.11313999697376283,0.7,9.63626328,9.63626334,7.9756084,9.63626334,1.208216709837459
973.xyz,20,-1547.197534,-77.3598767,2.705933479481268,0.19559618319684674,42,4.2,2.4,9,1,3.5846171509694513,0.02643770633911167,0.7,6.21406188,6.21406188,9.12102472,9.12102472,1.4678039736546684
967.xyz,20,-1547.197536,-77.3598768,2.705854145016042,0.1951622596407689,42,4.2,2.4,9,1,3.584370589714765,0.02669573317712346,0.7,8.78710989,8.78735863,9.1226605,9.1226605,1.0381866864305256
787.xyz,20,-1554.206192,-77.7103096,2.712978067819585,0.1653252681968658,63,6.1,2.2113344387495983,11,3,3.2001586925974657,0.1567956375389271,0.8,8.599413349999999,7.61444133,4.42574829,8.599413349999999,1.9430416703612396
793.xyz,20,-1550.311942,-77.51559710000001,2.6255098000729387,0.05573440826730427,44,4.4,1.4966629547095764,7,3,3.5143175825474606,0.15204221691603906,0.8,6.00275626,6.00275626,6.91859544,6.91859544,1.1525697763380451
963.xyz,20,-1545.768122,-77.2884061,2.7042818941291813,0.22174309498477085,38,3.8,2.227105745132009,7,1,4.100549937755165,0.14639003267238285,0.5,8.76667834,8.76667834,8.88076818,8.88076818,1.0130140328611623
977.xyz,20,-1550.541267,-77.52706335,2.6058316123612864,0.019875103874219025,38,3.8,0.7483314773547883,5,3,4.733677438509611,0.27821487059718936,0.6,11.881765510000001,11.88448443,0.11181374,11.88448443,106.2882292462447
744.xyz,20,-1548.210784,-77.4105392,2.603331544462595,0.03897504377756812,34,3.4,2.1540659228538015,7,1,4.350082541699465,0.15426089552225053,0.3,11.94339536,11.94339538,9.0262849,11.94339538,1.3231795264960005
988.xyz,20,-1555.482031,-77.77410155,2.674458867129227,0.10207305834574876,56,5.6,1.3564659966250538,7,3,3.4015401107924066,0.25504865620453704,1.0,7.37084284,5.88141418,3.67350481,7.37084284,2.006487869550387
750.xyz,20,-1550.651153,-77.53255765,2.8439556867737883,0.27738303123666447,71,5.9,1.9209372712298547,10,4,3.1334275519398833,0.06015229708993825,0.7,7.3640726999999995,7.36407269,7.63087351,7.63087351,1.036230063340127
778.xyz,20,-1552.705406,-77.6352703,2.701358753440179,0.2072032724779749,52,4.8,1.8330302779823362,8,3,3.390092784490466,0.15423672935575655,0.8,5.06899474,5.06899474,7.24125226,7.24125226,1.4285381286467858
585.xyz,20,-1551.077816,-77.5538908,2.6174678247779912,0.03908720171748374,38,3.8,1.16619037896906,5,2,4.719852483391434,0.599896390752255,0.4,12.471434819999999,7.24711116,0.0,12.471434819999999,1.0
591.xyz,20,-1548.801169,-77.44005845000001,2.7129066145105813,0.1691087879452087,50,5.0,2.5298221281347035,9,1,3.3804009747952364,0.13104654177630162,0.7,7.28274724,9.11741776,7.26076841,9.11741776,1.2557097603392642
546.xyz,20,-1549.891525,-77.49457625,2.7679070044062914,0.25811234314387876,55,5.1,2.118962010041709,10,2,3.2165065543665627,0.15078920853294758,0.7,7.87310084,5.21930616,5.15716714,7.87310084,1.5266328637935127
220.xyz,20,-1553.331311,-77.66656555,2.667384673493877,0.09845762802376352,53,5.2,1.7776388834631178,10,3,3.614580809199251,0.4409946009580861,0.75,7.72927052,4.66008368,9.4813744,9.4813744,2.0345931642154547
234.xyz,20,-1548.790045,-77.43950225,2.59221062136633,0.016556557056673374,33,3.3,1.1874342087037917,5,1,5.218120442429088,0.39196001672792197,0.2,11.60315185,0.0,12.11586098,12.11586098,1.0
552.xyz,20,-1550.980018,-77.5490009,2.6291093176637923,0.045243582823527126,43,4.3,2.0024984394500787,9,1,3.5183352658996827,0.036867225590826315,0.6,9.67293548,9.77469114,7.1167617,9.77469114,1.373474559363144
208.xyz,20,-1551.579343,-77.57896715000001,2.6155704684438623,0.027791969154159893,42,4.2,1.32664991614216,7,2,4.326284961621371,0.2488091609475993,0.5,3.77834786,11.4897939,9.17381927,11.4897939,3.040957139399018
397.xyz,20,-1547.112538,-77.3556269,2.6973654406912044,0.21199950695633804,41,4.1,2.3000000000000003,8,1,4.058139006141627,0.2948392332530241,0.5,4.42051564,9.58128146,9.15072287,9.58128146,2.1674578805471665
383.xyz,20,-1550.001686,-77.5000843,2.6144752276792587,0.027289431996705957,38,3.8,2.039607805437114,7,1,3.9207250697752056,0.3020277708841651,0.6,7.86290214,8.93355022,12.23092896,12.23092896,1.5555234876673665
432.xyz,20,-1549.946955,-77.49734774999999,2.5939867988441097,0.009264037366776607,34,3.4,0.9165151389911681,5,2,4.970761030814381,0.48469122404806153,0.2,0.0,12.31866501,9.64543673,12.31866501,1.0
354.xyz,20,-1551.88783,-77.5943915,2.6622311339090223,0.1595059611008664,43,4.3,2.147091055358389,8,1,4.048587224695532,0.42558623406306745,0.5,13.46970676,7.8408811400000005,9.5944166,13.46970676,1.7178817685788816
340.xyz,20,-1554.505303,-77.72526515,2.6779376815456652,0.0899728010301783,56,5.6,1.2,10,4,3.253278712989526,0.26222681262522296,0.95,5.72227946,4.02229065,6.85471938,6.85471938,1.7041830082567502
426.xyz,20,-1550.699548,-77.5349774,2.5991426800753743,0.025253329195236127,35,3.5,0.9219544457292888,5,2,5.123066629625739,0.6564014773303939,0.4,0.0,7.7775732,12.36712368,12.36712368,1.0
368.xyz,20,-1546.774449,-77.33872245,2.6532202344044626,0.16927179901732364,37,3.7,2.3259406699226015,8,1,4.1816540674829845,0.4049812004148954,0.4,9.52953272,9.57306318,12.26780012,12.26780012,1.2873454009190914
195.xyz,20,-1550.873865,-77.54369325,2.73492556162301,0.23454893758584514,52,4.7,2.511971337416094,9,1,3.590465582012797,0.08892216504795683,0.55,7.7933679399999995,8.92531788,8.438161050000001,8.92531788,1.1452452840305651
181.xyz,20,-1551.680602,-77.58403009999999,2.6438256270885505,0.07188291983737145,45,4.5,1.7748239349298849,7,1,4.280911475684282,0.24639097441984595,0.6,9.42614884,2.8143676,9.86453399,9.86453399,3.5050623770682976
5.xyz,20,-1549.266626,-77.46333130000001,2.5931195173969335,0.015477548421751974,32,3.2,0.7483314773547883,4,2,3.9114147951085005,0.004158425340913406,0.6,8.68912512,8.689125149999999,5.51582715,8.689125149999999,1.5753077305912313
817.xyz,20,-1555.676479,-77.78382395,2.7136318824273085,0.1202224665975597,67,6.7,2.491987158875422,13,5,3.0703537146765187,0.03248365392372538,0.9,5.103879,4.96118662,4.60889128,5.103879,1.1073984370488341
57.xyz,20,-1550.582139,-77.52910695,2.8140193692380877,0.2711305333736846,62,5.4,2.939387691339814,10,1,3.259959322422418,0.1522354279364567,0.7,5.21074574,5.21074675,9.192201350000001,9.192201350000001,1.7640855663780672
803.xyz,20,-1551.917181,-77.59585905,2.6498076671515585,0.06353764574551504,48,4.8,2.4,9,2,3.7229222810728753,0.03872315091687451,0.45,9.01225037,8.33521118,5.7779948,9.01225037,1.5597539772794535
43.xyz,20,-1547.215543,-77.36077715,2.701079776736125,0.19806082862405758,42,4.2,2.4,9,1,3.5751471427477806,0.02099298743879096,0.7,8.79225512,8.79225406,8.99445892,8.99445892,1.0229980683701945
156.xyz,20,-1548.886641,-77.44433205,2.593360506344973,0.010381542592698032,32,3.2,0.39999999999999997,4,3,3.925559076024272,0.0539410455297164,1.0,6.24134512,6.24134512,4.4879626,6.24134512,1.3906856353927726
630.xyz,20,-1544.933098,-77.2466549,2.6441155978688697,0.04620326192424587,42,4.2,3.2496153618543846,9,1,3.3608439554298903,1.1794914001278138e-16,0.7,8.97750208,8.97750208,8.97750208,8.97750208,1.0
624.xyz,20,-1548.362552,-77.4181276,2.6783753423498013,0.13176033652664051,45,4.5,2.202271554554524,8,1,4.013273589466716,0.5118759362339267,0.7,7.75500194,9.200485910000001,4.8769326,9.200485910000001,1.8865312819783486
142.xyz,20,-1543.034624,-77.1517312,2.5610074215094736,0.03109250975804541,24,2.4,1.2,4,1,4.955342573050471,0.09902721596875798,0.4,7.95014706,7.95014706,6.55355725,7.95014706,1.2131040832824036
94.xyz,20,-1552.465157,-77.62325785,2.7595124493252112,0.23963580865820727,61,5.5,2.1563858652847827,11,2,3.282831622946834,0.21963875189072993,0.7,7.62377282,9.91618076,4.45823782,9.91618076,2.2242377280806434
618.xyz,20,-1551.021726,-77.5510863,2.6700350456566997,0.07907857476796634,51,5.1,2.165640782770772,10,1,3.320014318860454,0.10639467366828811,0.8,9.85012004,5.42818858,7.72408712,9.85012004,1.814623772706143
80.xyz,20,-1553.018636,-77.6509318,2.752617405422292,0.25313810118008434,61,5.3,2.0024984394500787,10,2,3.2379557918362334,0.17999519538495154,0.8,5.21247982,8.397840519999999,7.7000712700000005,8.397840519999999,1.611102739962262
81.xyz,20,-1550.555006,-77.52775030000001,2.646221011373813,0.04616264793178496,49,4.9,2.467792535850613,8,1,3.397505977176546,0.12440096563295742,0.5,7.6171566,7.86848,7.75451334,7.86848,1.0329943853327106
619.xyz,20,-1553.033551,-77.65167755,2.819756848920539,0.27682167937636704,71,5.9,2.1656407827707715,12,4,3.1799446098766397,0.2597607700817948,0.7,4.60902996,7.71693552,4.80005308,7.71693552,1.6743079535113283
95.xyz,20,-1553.335312,-77.66676559999999,2.6679901578814436,0.07175083612301628,52,5.2,1.8867962264113207,7,2,3.505615553418836,0.2830945741017097,0.7,9.92347002,7.84385702,3.77331928,9.92347002,2.629904676394095
625.xyz,20,-1551.699199,-77.58495995,2.7321310862297414,0.20552486336830988,58,5.0,2.5298221281347035,10,1,3.2627473089385006,0.15156644721819287,0.7,9.312642,5.07789828,5.17072458,9.312642,1.833955996456077
143.xyz,20,-1549.161871,-77.45809355,2.69420829088687,0.27282922190310116,36,3.2,0.9797958971132713,4,2,3.927987195220458,0.06760982175312334,0.4,6.08743675,6.08743671,5.05194182,6.08743675,1.2049696862898553
157.xyz,20,-1553.868871,-77.69344355,2.620508725509262,0.020055730504747814,43,4.3,1.3453624047073711,6,2,4.416659580598595,0.2869176861449351,0.3,0.0,10.50445622,9.09467149,10.50445622,1.0
631.xyz,20,-1551.418183,-77.57090915,2.6981305407850016,0.10885060345769333,54,5.4,1.9595917942265428,9,4,3.3530002092878246,1.580021699275233e-16,0.8,5.42741616,5.42741616,5.42741616,5.42741616,1.0
42.xyz,20,-1542.926861,-77.14634305,2.601411635638264,0.035950163386827945,30,3.0,1.4142135623730951,5,1,5.06229872830146,0.16514538649292598,0.5,13.42805162,13.42805162,8.7559297,13.42805162,1.5335951840728004
802.xyz,20,-1550.5688,-77.52844,2.6118244974713885,0.036358780980450735,44,4.4,0.7999999999999999,6,4,3.7902229910209644,0.18728075303917513,0.8,8.12109578,8.12353852,2.82103702,8.12353852,2.879628470809646
4.xyz,20,-1551.374441,-77.56872204999999,2.649743402984152,0.06944545223750137,44,4.4,1.854723699099141,7,2,3.459530197759809,0.008961197860234887,0.6,8.28093578,8.28093578,4.91936729,8.28093578,1.683333504459676
56.xyz,20,-1544.882763,-77.24413815,2.6461845609835946,0.047165892430048366,42,4.2,3.249615361854384,9,1,3.3591178033381515,0.004513255591211069,0.7,6.31537032,6.31537032,9.00752906,9.00752906,1.4262867581136556
816.xyz,20,-1555.4697,-77.77348500000001,2.7260966256968002,0.19931417744061508,61,5.5,1.02469507659596,7,4,3.2448616560642094,0.15402838631738958,0.95,7.44275748,8.17613754,3.40117829,8.17613754,2.40391324501839
180.xyz,20,-1552.075679,-77.60378395000001,2.61042869536173,0.02256527516889614,41,4.1,1.609347693943108,6,1,4.4179354602911625,0.2450700308839877,0.4,10.40041436,2.66672536,10.15269209,10.40041436,3.900069544469326
194.xyz,20,-1550.386529,-77.51932645000001,2.627769605241265,0.03835872938367471,42,4.2,1.5362291495737215,6,1,3.701631660968995,0.10911045443515023,0.55,8.67118778,7.6683858,9.97057476,9.97057476,1.3002181971595639
