structure_id,energy,n_atoms,cluster_type,neatness_score,compactness,symmetry_score,robustness_score,n_bonds,avg_coordination,max_coordination,min_coordination,atom_1_element,atom_1_x,atom_1_y,atom_1_z,atom_2_element,atom_2_x,atom_2_y,atom_2_z,atom_3_element,atom_3_x,atom_3_y,atom_3_z,atom_4_element,atom_4_x,atom_4_y,atom_4_z,atom_5_element,atom_5_x,atom_5_y,atom_5_z,atom_6_element,atom_6_x,atom_6_y,atom_6_z,atom_7_element,atom_7_x,atom_7_y,atom_7_z,atom_8_element,atom_8_x,atom_8_y,atom_8_z,atom_9_element,atom_9_x,atom_9_y,atom_9_z,atom_10_element,atom_10_x,atom_10_y,atom_10_z,atom_11_element,atom_11_x,atom_11_y,atom_11_z,atom_12_element,atom_12_x,atom_12_y,atom_12_z,atom_13_element,atom_13_x,atom_13_y,atom_13_z,atom_14_element,atom_14_x,atom_14_y,atom_14_z,atom_15_element,atom_15_x,atom_15_y,atom_15_z,atom_16_element,atom_16_x,atom_16_y,atom_16_z,atom_17_element,atom_17_x,atom_17_y,atom_17_z,atom_18_element,atom_18_x,atom_18_y,atom_18_z,atom_19_element,atom_19_x,atom_19_y,atom_19_z,atom_20_element,atom_20_x,atom_20_y,atom_20_z
886.xyz,-1553.69394,20,Au20,0.29418090426056426,0.5375283252924177,0.025,0.7160468104953435,59,5.9,12,3,Au,-1.36586852,0.0,-3.77956237,Au,3.13960603,-0.0,-1.05328274,Au,0.83561213,0.0,2.98607995,Au,-3.67485321,-0.0,0.27981522,Au,0.86274282,-0.0,-2.343277,Au,0.79128092,-0.0,0.31614691,Au,3.08802333,-0.0,1.62556168,Au,-1.51555546,-0.0,1.81403093,Au,-3.62840432,0.0,-2.40306275,Au,-1.40983592,-0.0,-1.06421399,Au,0.09691418,2.29505935,-1.04102036,Au,0.09691418,-2.29505935,-1.04102036,Au,-2.14100525,2.13554864,0.36101644,Au,-2.14100525,-2.13554864,0.36101644,Au,0.09307067,2.21972389,1.76131632,Au,0.09307067,-2.21972389,1.76131632,Au,0.99456455,4.29973137,0.44847895,Au,0.99456455,-4.29973137,0.44847895,Au,2.39508193,2.13161843,0.28109074,Au,2.39508194,-2.13161843,0.28109074
723.xyz,-1553.683823,20,Au20,0.2283483959444877,0.3975031444577696,0.0,0.6916429897342384,52,5.2,9,2,Au,0.479137,-0.09254286,1.9975202,Au,-0.84982387,0.41730539,-1.8292565,Au,3.01302415,-0.50069889,1.38080203,Au,-2.72391196,-1.40878993,-1.74297163,Au,-1.74956559,-0.65149786,0.59853541,Au,1.39044505,0.4986903,-0.41844754,Au,3.62349395,-0.67639119,-1.15338964,Au,-3.76439066,-0.52372865,2.2720432,Au,-1.48941199,-1.33247303,3.24501342,Au,1.47534111,-0.82879821,-2.71263242,Au,2.84758873,1.39868817,-2.53434502,Au,-1.82398145,1.18269779,2.60272297,Au,2.52953452,3.92557408,-3.00417348,Au,-1.62348423,3.70135326,2.033796,Au,-0.00560058,-3.31717583,3.97198709,Au,-0.87635984,-1.54792667,-3.57772777,Au,-0.69347687,1.92883539,0.35481143,Au,0.61155579,2.60691733,-1.84505176,Au,-0.210364,-2.0542916,-1.07734834,Au,-0.15974926,-2.72574701,1.43811236
294.xyz,-1553.667805,20,Au20,0.3404460887419066,0.5372934504389766,0.1,0.6574793450438977,50,5.0,7,3,Au,-0.0,2.19469563,0.25507132,Au,-0.0,-2.19469563,0.25507132,Au,-0.0,-1.31897409,2.7640788,Au,0.0,1.31897409,2.7640788,Au,-3.5405174,0.0,-2.82179524,Au,3.5405174,0.0,-2.82179524,Au,-1.3634611,0.0,0.97437765,Au,1.3634611,0.0,0.97437765,Au,3.46175617,2.62408162,-3.00762388,Au,-3.46175617,-2.62408162,-3.00762388,Au,3.46175617,-2.62408162,-3.00762388,Au,-3.46175617,2.62408162,-3.00762388,Au,-2.2255116,1.42120673,-1.03441826,Au,2.2255116,-1.42120673,-1.03441826,Au,-2.2255116,-1.42120673,-1.03441826,Au,2.2255116,1.42120673,-1.03441826,Au,1.30149943,-1.30124252,-3.53225007,Au,-1.30149943,1.30124252,-3.53225007,Au,1.30149943,1.30124252,-3.53225007,Au,-1.30149943,-1.30124252,-3.53225007
285.xyz,-1553.667577,20,Au20,0.2186848540976479,0.2810245975928718,0.1,0.6587199667592871,55,5.5,10,2,Au,8.387e-05,1.69326965,1.02399999,Au,-2.099e-05,-1.69320636,1.02405477,Au,1.32342388,0.00012702,-0.67666801,Au,-1.32339201,-0.00010739,-0.67662708,Au,-1.3218337,-6.779e-05,4.43427641,Au,1.32151865,7.772e-05,4.43414395,Au,-3.9158246,-8.142e-05,0.05402308,Au,3.91588211,1.921e-05,0.05391658,Au,-1.30754297,4.367e-05,-3.3321063,Au,1.30751662,-1.449e-05,-3.33213098,Au,1.90161943,5.842e-05,1.8965273,Au,-1.9015275,-3.521e-05,1.8965414,Au,-3.14832932,-1.35430518,-2.05943398,Au,3.14838092,1.354279,-2.05949347,Au,-3.14842656,1.35402925,-2.0595651,Au,3.1483663,-1.35405648,-2.05966603,Au,-2.47738665,2.15338216,0.35961455,Au,2.47741925,-2.1533977,0.35957915,Au,-2.47712117,-2.1535334,0.35954059,Au,2.47719443,2.15351931,0.35947318
860.xyz,-1553.647827,20,Au20,0.7775219350474665,0.9667987166209897,1.0,0.5316798716620991,48,4.8,6,3,Au,2.47899645,2.47139863,2.48381432,Au,-2.47899645,-2.47139863,2.48381432,Au,-2.47899645,2.47139863,-2.48381432,Au,2.47899645,-2.47139863,-2.48381432,Au,2.47899645,2.47139863,-2.48381432,Au,-2.47899645,-2.47139863,-2.48381432,Au,2.47899645,-2.47139863,2.48381432,Au,-2.47899645,2.47139863,2.48381432,Au,-0.0,1.90494435,1.90439777,Au,0.0,-1.90494435,1.90439777,Au,0.0,1.90494435,-1.90439777,Au,0.0,-1.90494435,-1.90439777,Au,1.83754965,-0.0,1.90251411,Au,1.83754965,0.0,-1.90251411,Au,-1.83754965,0.0,1.90251411,Au,-1.83754965,0.0,-1.90251411,Au,1.83334429,1.95898468,-0.0,Au,-1.83334429,1.95898468,-0.0,Au,1.83334429,-1.95898468,0.0,Au,-1.83334429,-1.95898468,0.0
770.xyz,-1553.644068,20,Au20,0.2614366727766143,0.43749751981777985,0.05,0.683124751981778,51,5.1,10,2,Au,0.53389389,0.99259131,-1.62931684,Au,-0.09669836,0.05434747,0.93944028,Au,0.59519508,-0.02677905,-4.05783331,Au,0.00304985,-0.05419691,3.98455121,Au,-1.91233951,-1.41265,5.08512658,Au,2.15291884,1.00661891,4.99025894,Au,-1.50445633,1.35101102,-3.24025005,Au,1.68513307,-2.24653213,-3.23777822,Au,1.5850026,1.42357379,2.4954353,Au,-1.70464126,-1.41666722,2.50614692,Au,1.451664,-1.45718531,-0.69153966,Au,-1.81791924,1.65543624,-0.52714948,Au,2.83027788,-0.02606631,-2.41135174,Au,-3.59502866,0.39028925,-1.98139724,Au,0.65632685,-3.83061146,-1.43733299,Au,-0.47214291,3.4369391,-1.86482723,Au,2.47697097,0.8299477,0.10698605,Au,-2.61239392,-0.74705151,0.15319923,Au,-0.71682517,-2.52980353,0.35726303,Au,0.46201231,2.60678863,0.46036921
987.xyz,-1553.639654,20,Au20,0.7772093254005596,0.9657316335833246,1.0,0.5315731633583325,48,4.8,6,3,Au,-1.82598402,-1.82598551,6.89e-06,Au,1.82598382,1.82598535,6.64e-06,Au,1.82598269,-1.82598439,-4.85e-06,Au,-1.8259824,1.82598417,-4.82e-06,Au,1.86104924,8.63e-06,-1.98171353,Au,-1.86104851,-7.26e-06,-1.98171382,Au,-5.833e-05,1.86104907,-1.98171413,Au,5.79e-05,-1.86104951,-1.98171398,Au,-1.86104969,3.336e-05,1.98171247,Au,1.86104899,-3.194e-05,1.98171246,Au,3.34e-05,1.86105023,1.98171292,Au,-3.337e-05,-1.86105117,1.98171258,Au,2.48912651,2.48899801,2.4510281,Au,-2.48912718,-2.48899782,2.45102817,Au,-2.48899408,2.48913019,2.45102888,Au,2.48899517,-2.48913072,2.45102896,Au,-2.4891152,2.48898631,-2.45102405,Au,2.48911618,-2.48898704,-2.45102421,Au,2.48900451,2.48914095,-2.45103232,Au,-2.48900564,-2.48914091,-2.45103237
760.xyz,-1553.639651,20,Au20,0.7773506707519422,0.9660809959492497,1.0,0.531608099594925,48,4.8,6,3,Au,-1.63361267,1.99998325,-1.468e-05,Au,1.63361657,-1.99998075,-1.952e-05,Au,-1.99967095,-1.63405446,-2.079e-05,Au,1.99967244,1.63405485,-1.352e-05,Au,2.22670428,-2.72691088,2.45050225,Au,-2.22668692,2.72690988,2.45049761,Au,2.72688052,2.22675488,2.45050291,Au,-2.72685628,-2.22673987,2.45049415,Au,-2.22664233,2.72685326,-2.45064875,Au,2.22665699,-2.72684339,-2.45064811,Au,-2.72678171,-2.22666997,-2.45064501,Au,2.72681695,2.22669905,-2.45066182,Au,0.18692059,1.85197135,1.98172789,Au,-0.18697327,-1.8519604,1.9817285,Au,-1.85178916,0.18695203,1.98194145,Au,1.85179764,-0.18697833,1.98194048,Au,-0.18701971,-1.85196367,-1.98156378,Au,0.18696041,1.85198138,-1.9815634,Au,1.85181982,-0.18695379,-1.9817674,Au,-1.85181323,0.18689561,-1.98176847
141.xyz,-1553.639366,20,Au20,0.7769300950361715,0.9650438464744959,1.0,0.5315043846474496,48,4.8,6,3,Au,1.81795448,1.81795449,-2e-08,Au,-1.8179545,-1.81795449,1.06e-06,Au,-1.81795439,1.81795437,-1.63e-06,Au,1.81795437,-1.81795439,6e-07,Au,-1.86078853,5.91e-06,-1.98883804,Au,1.86078874,-1.15e-06,-1.98883806,Au,2.97e-06,-1.8607891,-1.98883807,Au,-4.1e-06,1.86078818,-1.98883804,Au,1.86078843,-3.17e-06,1.98883805,Au,-1.86078884,-1.35e-06,1.98883805,Au,1.96e-06,-1.8607882,1.98883803,Au,1.4e-07,1.86078907,1.98883807,Au,-2.49106657,-2.49106719,-2.44561238,Au,2.49106614,2.49106551,-2.4456117,Au,2.49106407,-2.49106446,-2.4456112,Au,-2.49106271,2.49106232,-2.44561,Au,2.49106368,-2.49106342,2.44561059,Au,-2.49106536,2.49106562,2.44561188,Au,-2.49106521,-2.4910645,2.44561114,Au,2.49106524,2.49106594,2.44561167
865.xyz,-1553.636314,20,Au20,0.7815076525030876,0.9762093167162214,1.0,0.5326209316716222,48,4.8,6,3,Au,-2.47531778,-2.47912184,-2.47501154,Au,2.47531778,2.47912184,-2.47501154,Au,2.47531778,-2.47912184,2.47501154,Au,-2.47531778,2.47912184,2.47501154,Au,-2.47531778,-2.47912184,2.47501154,Au,2.47531778,2.47912184,2.47501154,Au,-2.47531778,2.47912184,-2.47501154,Au,2.47531778,-2.47912184,-2.47501154,Au,-0.0,1.83859792,1.90653723,Au,0.0,-1.83859792,1.90653723,Au,0.0,1.83859792,-1.90653723,Au,0.0,-1.83859792,-1.90653723,Au,1.90452784,0.0,1.90448687,Au,1.90452784,0.0,-1.90448687,Au,-1.90452784,0.0,1.90448687,Au,-1.90452784,-0.0,-1.90448687,Au,1.90652364,1.83837227,-0.0,Au,-1.90652364,1.83837227,-0.0,Au,1.90652364,-1.83837227,-0.0,Au,-1.90652364,-1.83837227,0.0
858.xyz,-1553.636311,20,Au20,0.7814506476597103,0.9760681438298178,1.0,0.5326068143829819,48,4.8,6,3,Au,-2.47896948,-2.47546835,-2.47512141,Au,2.47896948,2.47546835,-2.47512141,Au,2.47896948,-2.47546835,2.47512141,Au,-2.47896948,2.47546835,2.47512141,Au,-2.47896948,-2.47546835,2.47512141,Au,2.47896948,2.47546835,2.47512141,Au,-2.47896948,2.47546835,-2.47512141,Au,2.47896948,-2.47546835,-2.47512141,Au,-0.0,-1.90454642,-1.9044394,Au,0.0,1.90454642,-1.9044394,Au,0.0,-1.90454642,1.9044394,Au,0.0,1.90454642,1.9044394,Au,-1.83877628,0.0,-1.90654974,Au,-1.83877628,0.0,1.90654974,Au,1.83877628,0.0,-1.90654974,Au,1.83877628,0.0,1.90654974,Au,-1.83827349,-1.90652708,-0.0,Au,1.83827349,-1.90652708,-0.0,Au,-1.83827349,1.90652708,0.0,Au,1.83827349,1.90652708,0.0
761.xyz,-1553.63631,20,Au20,0.7815333578009767,0.9762738615863532,1.0,0.5326273861586354,48,4.8,6,3,Au,-1.50785211,-2.23174941,-9e-07,Au,1.50785211,2.23174941,-2.18e-06,Au,2.23174975,-1.50785172,2.38e-06,Au,-2.23174975,1.50785172,6.1e-07,Au,-1.95891404,-2.90083765,2.47916391,Au,1.95891416,2.90083808,2.47916443,Au,2.90083659,-1.95891321,2.47916264,Au,-2.900837,1.95891362,2.47916335,Au,1.95891326,2.90083663,-2.47916269,Au,-1.95891338,-2.90083706,-2.47916321,Au,-2.9008376,1.95891397,-2.47916382,Au,2.90083801,-1.95891439,-2.47916453,Au,-1.87169901,-0.36266735,-1.83829377,Au,1.87169885,0.36266823,-1.8382938,Au,0.36266599,-1.87169919,-1.83829375,Au,-0.36266612,1.87169914,-1.83829357,Au,1.87169923,0.3626656,1.83829375,Au,-1.87169908,-0.36266648,1.83829378,Au,-0.36266774,1.87169896,1.83829379,Au,0.36266788,-1.87169891,1.8382936
869.xyz,-1553.636297,20,Au20,0.7813385815266154,0.975790254920223,1.0,0.5325790254920224,48,4.8,6,3,Au,2.47579946,2.47468746,2.47903365,Au,-2.47579936,-2.47468758,2.47903375,Au,-2.47579959,2.47468774,-2.47903401,Au,2.47579935,-2.47468746,-2.47903346,Au,2.47579936,2.47468758,-2.47903375,Au,-2.47579946,-2.47468746,-2.47903365,Au,2.47579959,-2.47468774,2.47903401,Au,-2.47579935,2.47468746,2.47903346,Au,2.9e-07,-1.9065539,-1.8392431,Au,1.4e-07,1.90655381,-1.83924315,Au,-1.4e-07,-1.90655381,1.83924315,Au,-2.9e-07,1.9065539,1.8392431,Au,-1.90652762,-2.3e-07,-1.83706407,Au,-1.9065277,3.7e-07,1.83706404,Au,1.9065277,-3.7e-07,-1.83706404,Au,1.90652762,2.3e-07,1.83706407,Au,-1.90458173,-1.90456419,-1.5e-07,Au,1.90458181,-1.90456424,-8.3e-07,Au,-1.90458181,1.90456424,8.3e-07,Au,1.90458173,1.90456419,1.5e-07
140.xyz,-1553.635898,20,Au20,0.7753558818245094,0.961467486601813,1.0,0.5311467486601813,48,4.8,6,3,Au,-1.83011033,-1.9430204,0.0,Au,1.83011033,1.94302041,-0.0,Au,1.8309687,-1.94226174,-1e-08,Au,-1.8309687,1.94226174,-1e-08,Au,-1.79915675,-0.00015865,-1.92756761,Au,1.79915675,0.00015865,-1.92756761,Au,0.0005486,-1.94723784,-1.90439152,Au,-0.0005486,1.94723784,-1.90439152,Au,1.79915675,0.00015865,1.92756761,Au,-1.79915675,-0.00015866,1.92756761,Au,0.00054858,-1.94723784,1.90439152,Au,-0.00054858,1.94723784,1.90439152,Au,-2.4883028,-2.4670763,2.47801495,Au,2.4883028,2.46707631,2.47801495,Au,2.4894796,-2.46687092,2.47772025,Au,-2.4894796,2.46687092,2.47772025,Au,2.48947959,-2.46687091,-2.47772024,Au,-2.48947959,2.46687091,-2.47772024,Au,-2.4883028,-2.46707631,-2.47801496,Au,2.4883028,2.46707631,-2.47801495
946.xyz,-1553.632494,20,Au20,0.3453894930091896,0.635026984235627,0.05,0.6941170160599264,55,5.5,9,3,Au,0.00037497,-0.43805302,1.40944657,Au,-0.00033384,0.12590764,4.02760729,Au,2.62096208,-2.52166821,-1.59523692,Au,-0.00052818,3.6988888,-1.97073842,Au,-2.62137507,-2.52170969,-1.59516898,Au,3.23668902,-1.36570724,0.68071288,Au,-0.00054348,4.23206588,0.61340657,Au,-3.2367821,-1.36542211,0.6807426,Au,1.31737509,-1.07809249,-3.39462919,Au,4.829e-05,1.12347968,-2.75509892,Au,-1.31757815,-1.0779957,-3.39462155,Au,2.14771496,-0.89477969,2.98493464,Au,0.00080906,2.1797758,2.37915169,Au,-2.14760099,-0.89709808,2.98516146,Au,1.36608965,-0.3380858,-0.86939205,Au,5.58e-05,1.77513301,-0.19988931,Au,-1.36614697,-0.33783925,-0.86915321,Au,-2.19413261,1.1036794,1.23095074,Au,-0.00019364,-2.50681556,-1.57736162,Au,2.19509609,1.10433665,1.22917574
892.xyz,-1553.621115,20,Au20,0.399490738559743,0.7826817341409776,0.025,0.7096219803585422,54,5.4,10,2,Au,0.62248716,-1.679e-05,-4.54636685,Au,2.61986182,2.628e-05,0.96136705,Au,0.39750525,1.197e-05,2.52723464,Au,-3.80591295,-4.86e-06,0.56430861,Au,-2.14400088,1.31882178,-0.96879167,Au,-2.14400547,-1.3188289,-0.96878675,Au,-0.68429889,-3.47283217,-0.89683637,Au,-0.68429064,3.47284969,-0.89685739,Au,0.41483774,1.36666206,0.21114888,Au,0.41482641,-1.36664725,0.21112367,Au,1.92379173,2.16735163,2.26309631,Au,1.92383347,-2.16736332,2.26312116,Au,-0.27011913,3.48111804,1.69446751,Au,-0.27014326,-3.48114998,1.69445271,Au,-1.81213345,-1.3165858,1.70679207,Au,-1.81211873,1.31659414,1.70679869,Au,2.55436275,-1.30762053,-1.35700609,Au,2.55436187,1.3076121,-1.35700222,Au,0.10058813,-1.38772221,-2.40615354,Au,0.10056711,1.38772414,-2.40611042
872.xyz,-1553.599614,20,Au20,0.09120458157939072,0.0,0.05,0.571875,43,4.3,6,2,Au,-3.97649176,-0.0,-1.19574001,Au,-1.43382847,-0.0,-0.5215241,Au,-3.30561089,-0.0,1.3395088,Au,-2.61357237,-0.0,3.8372717,Au,3.59999966,0.0,0.88990734,Au,4.28910075,0.0,3.47531823,Au,-0.16171064,-0.0,-4.91712104,Au,-4.60375478,-0.0,-3.77701669,Au,-2.04063641,-0.0,-3.04824427,Au,-2.69901031,-0.0,-5.55854764,Au,0.47028659,-0.0,-2.34637513,Au,5.47634142,0.0,-0.91874662,Au,1.74697176,0.0,2.70483297,Au,6.09861914,0.0,1.60465291,Au,-0.75500247,-0.0,2.004548,Au,1.0990684,0.0,0.1971167,Au,-6.45767782,-0.0,-1.9343347,Au,-0.11637034,-0.0,4.59166203,Au,2.40365786,0.0,5.24708476,Au,2.97962069,0.0,-1.67425322
263.xyz,-1553.586011,20,Au20,0.14763082916889797,0.17706729182181977,0.0,0.6439567291821819,50,5.0,9,3,Au,2.02e-06,1.56725863,2.30107048,Au,2.01e-06,-1.56725865,2.30107063,Au,-3.57590677,8e-08,-3.51703986,Au,3.57590089,1e-07,-3.51702625,Au,-1.29352765,-2e-08,-4.72834581,Au,1.2935125,-1e-08,-4.72833504,Au,-1.39681589,-1.1e-07,0.57429622,Au,1.39682018,-1.2e-07,0.5743044,Au,-1.31824967,-2e-08,-2.09337852,Au,1.31824646,-1e-08,-2.09336515,Au,3.97981473,-9e-08,1.62251005,Au,-3.97981083,-7e-08,1.6224955,Au,1.90425723,3e-08,3.20713175,Au,-1.90425437,4e-08,3.2071278,Au,3.68502192,2.6e-07,-0.93858992,Au,-3.68502449,2.1e-07,-0.93857408,Au,2.49493014,2.1257674,1.78616618,Au,-2.49492427,-2.12576605,1.7861577,Au,2.49493013,-2.12576754,1.78616649,Au,-2.49492427,2.12576594,1.78615743
279.xyz,-1553.57009,20,Au20,0.2941508109935444,0.5361931612460297,0.0,0.6948309313031744,56,5.6,10,4,Au,-1e-08,1.31782477,-0.95565742,Au,-1e-08,-1.3178243,-0.95564909,Au,-2e-08,-1.32567999,-3.56504369,Au,2.1e-07,1.32567712,-3.56499477,Au,0.0,2.11225144,2.94357964,Au,-0.0,-2.11225118,2.94357888,Au,-1.32851805,-1.8e-07,1.05499326,Au,1.32851804,-1.8e-07,1.05499325,Au,-2.18827252,2.85e-06,-3.05539047,Au,2.18827253,2.9e-06,-3.05539045,Au,-1.32652646,-5e-08,3.68757541,Au,1.32652647,-5e-08,3.68757541,Au,1.32796937,-2.78108823,0.81146579,Au,-1.32796884,2.78108872,0.8114671,Au,1.32796883,2.78108869,0.81146708,Au,-1.32796938,-2.78108826,0.81146582,Au,-2.69399435,-1.31632461,-0.86649627,Au,2.69397232,1.31632259,-0.86652172,Au,-2.69397249,1.3163226,-0.86652152,Au,2.69399437,-1.31632462,-0.86649626
44.xyz,-1553.551724,20,Au20,0.27664998206666186,0.47926235199409567,0.05,0.6773062086609479,52,5.2,10,2,Au,0.42323395,0.6358087,1.20284683,Au,0.26165227,0.43453589,-1.37907322,Au,0.71888132,0.98675413,3.75503264,Au,-0.00600227,0.08801867,-3.9694588,Au,2.53669412,-0.26729926,-0.26675872,Au,-1.9013529,-0.24869637,0.25284256,Au,-1.13459576,2.3360576,-0.18886064,Au,0.35026909,-1.83095635,0.26935415,Au,4.77902839,-0.73060779,0.95900133,Au,-3.75835157,-1.71935258,-0.86112835,Au,-2.07578996,4.4419436,0.9989845,Au,-0.04846764,-4.10429867,-0.95631948,Au,2.32432789,-0.35545686,-2.88489027,Au,-1.9800206,-0.63272635,-2.39681866,Au,-1.44912275,1.90467183,-2.76343862,Au,0.36152055,-2.01073456,-2.41749708,Au,-0.8823909,2.62758365,2.46020758,Au,0.43985694,-1.49805358,2.90627515,Au,2.67228986,-0.1808348,2.4077251,Au,-1.63166002,0.12364311,2.87197401
225.xyz,-1553.546726,20,Au20,0.12417867745631438,0.13702409910963906,0.0,0.6580819027955793,52,5.2,9,2,Au,-0.0,1.84448723,-3.04260361,Au,-0.0,-1.84448723,-3.04260361,Au,-0.0,-1.90634296,-0.42478598,Au,-0.0,1.90634296,-0.42478598,Au,0.0,-1.86669373,2.21158041,Au,0.0,1.86669373,2.21158041,Au,1.3374473,-0.0,0.88947685,Au,-1.3374473,0.0,0.88947685,Au,3.60234694,-0.0,4.81098336,Au,-3.60234694,0.0,4.81098336,Au,3.67202248,-0.0,-0.35511218,Au,-3.67202248,-0.0,-0.35511218,Au,-1.31803947,0.0,3.57230849,Au,1.31803947,-0.0,3.57230849,Au,-1.32730451,0.0,-4.36506815,Au,1.32730451,0.0,-4.36506815,Au,3.63877358,-0.0,2.23031133,Au,-3.63877358,-0.0,2.23031133,Au,1.41946954,0.0,-1.74144437,Au,-1.41946954,0.0,-1.74144437
789.xyz,-1553.543247,20,Au20,0.24881196011469148,0.4208100655024373,0.0,0.6771776034946881,54,5.4,8,3,Au,2.39082564,2.38207401,-0.72905194,Au,-2.39082566,-2.382074,-0.72905189,Au,2.63396528,-2.64486182,0.80700136,Au,-2.63396533,2.64486175,0.80700137,Au,-1.59182717,-1.58262509,1.66702078,Au,1.59182718,1.58262509,1.66702077,Au,-1.59832247,1.60649531,-2.46529892,Au,1.59832247,-1.60649532,-2.46529888,Au,0.9497744,0.94500286,-2.37361761,Au,-0.94977437,-0.94500287,-2.37361771,Au,0.96715988,-0.9723458,1.93928956,Au,-0.96715986,0.97234579,1.93928956,Au,4.08613206,1.20561529,0.87274189,Au,-4.08613205,-1.20561524,0.8727419,Au,-1.2233389,-4.07884497,0.87835194,Au,1.22333889,4.07884497,0.87835192,Au,-2.26181001,0.27603265,-0.29862875,Au,2.26181006,-0.27603264,-0.29862873,Au,-0.26584625,2.26361698,-0.29780828,Au,0.26584624,-2.26361694,-0.29780831
896.xyz,-1553.540372,20,Au20,0.2314567925987863,0.3068690116147929,0.0,0.6306869011614794,48,4.8,6,3,Au,1.97726476,-1.30859469,-2.32641409,Au,1.97726414,1.3085944,-2.3264133,Au,-2.03910946,-1.30172282,0.13108574,Au,-2.03911397,1.30171509,0.1310845,Au,-1.70190934,3.44025368,1.58217654,Au,-1.70190883,-3.44025199,1.58217915,Au,-2.657885,1.29129706,2.68415429,Au,-2.65788573,-1.29129537,2.68415518,Au,-0.4447391,-1.29731555,-3.39033081,Au,-0.44474028,1.29731804,-3.39032855,Au,-0.11911057,1.32265203,2.01065862,Au,-0.11911062,-1.3226533,2.01065954,Au,2.3341621,-3.5523673,-1.01190754,Au,2.33416255,3.55236838,-1.01191031,Au,-0.08117252,-2.51442124,-1.09797791,Au,-0.08117155,2.51442122,-1.09797817,Au,1.89629587,1.31262979,0.31062314,Au,1.8962935,-1.31263057,0.31062253,Au,0.83620874,3.61197106,1.10793307,Au,0.83620533,-3.61196792,1.10792841
333.xyz,-1553.5287,20,Au20,0.4725916682070923,0.5552107215120721,0.5,0.5936460721512071,49,4.9,7,1,Au,0.0,-0.0,-2.78560051,Au,0.0,0.0,-0.10019574,Au,2.25015823,-1.29922233,0.72203165,Au,-1.87e-06,2.5983038,0.72200869,Au,-2.25015636,-1.29922558,0.72203165,Au,-2.25015636,1.29922558,0.72203165,Au,-1.87e-06,-2.5983038,0.72200869,Au,2.25015823,1.29922233,0.72203165,Au,2.24453244,-1.29574434,3.49883027,Au,-3.43e-06,2.59163771,3.49880979,Au,-2.244529,-1.2957503,3.49883027,Au,-2.24452901,1.29575029,3.49883027,Au,-3.45e-06,-2.59163771,3.49880979,Au,2.24453243,1.29574435,3.49883027,Au,-4.02920383,0.0,2.11255669,Au,2.01458932,-3.48939648,2.11253031,Au,2.01458932,3.48939647,2.11253031,Au,4.02920068,-0.0,2.11255724,Au,-2.01458775,3.48939375,2.11253087,Au,-2.01458774,-3.48939374,2.11253087
807.xyz,-1553.521083,20,Au20,0.2923099524567103,0.5121003241443842,0.05,0.6699600324144385,50,5.0,9,2,Au,0.0873705,-0.12818291,2.51905712,Au,-0.27608122,0.16775303,-0.12231117,Au,-2.06483688,1.87214011,0.83256705,Au,-0.38192863,-2.31456684,0.94423865,Au,2.19078449,0.44112474,0.82044539,Au,0.44714209,2.31696668,1.46105796,Au,-2.3908741,-0.66573909,1.41596271,Au,2.03048506,-1.94423502,1.94669233,Au,-0.99748452,4.22628676,0.39931794,Au,-2.79456997,-2.90545665,0.12509239,Au,4.02674778,-1.37237889,0.36360388,Au,-2.38568877,2.95628052,5.18588434,Au,-1.696351,-3.83432055,5.02745254,Au,4.0829869,0.97912743,4.94707496,Au,-2.19552014,1.06728257,3.38885207,Au,0.08007496,-2.63113097,3.55098292,Au,2.130121,1.50365987,3.2982327,Au,-2.37918485,-2.97012888,2.68816319,Au,3.95184241,-0.29634532,2.71043099,Au,-1.46503511,3.53186342,2.84563554
121.xyz,-1553.507074,20,Au20,0.21785218448098767,0.2871765623449669,0.1,0.6563109038270893,54,5.4,10,3,Au,1.90025964,-0.13112005,-0.10759547,Au,-1.90026184,0.13111389,-0.10758544,Au,0.34381365,2.17420962,-0.11353483,Au,-0.34381618,-2.17421826,-0.11353553,Au,1.80768198,1.37400259,-2.2780774,Au,-1.80769153,-1.37400735,-2.27807673,Au,-0.78828301,1.05640256,-2.28889001,Au,0.78829431,-1.05638991,-2.28888237,Au,-1.80559775,-1.41569393,2.03990948,Au,1.80559634,1.41569636,2.03991385,Au,-0.78945542,1.04418577,2.10051774,Au,0.78945169,-1.04418895,2.10051748,Au,-3.04608992,-2.21271258,-0.13444107,Au,3.04608939,2.21273185,-0.1344362,Au,0.68074997,-4.71657692,0.34585788,Au,-0.6807441,4.71658634,0.34586325,Au,2.19286452,-2.62835509,0.55155731,Au,-2.19286302,2.62834165,0.55155879,Au,-1.85284182,-4.5096436,-0.11532173,Au,1.8528431,4.50963599,-0.11531898
