structure_id,energy,n_atoms,cluster_type,neatness_score,compactness,symmetry_score,n_bonds,avg_coordination,atom_1_element,atom_1_x,atom_1_y,atom_1_z,atom_2_element,atom_2_x,atom_2_y,atom_2_z,atom_3_element,atom_3_x,atom_3_y,atom_3_z,atom_4_element,atom_4_x,atom_4_y,atom_4_z,atom_5_element,atom_5_x,atom_5_y,atom_5_z,atom_6_element,atom_6_x,atom_6_y,atom_6_z,atom_7_element,atom_7_x,atom_7_y,atom_7_z,atom_8_element,atom_8_x,atom_8_y,atom_8_z,atom_9_element,atom_9_x,atom_9_y,atom_9_z,atom_10_element,atom_10_x,atom_10_y,atom_10_z,atom_11_element,atom_11_x,atom_11_y,atom_11_z,atom_12_element,atom_12_x,atom_12_y,atom_12_z,atom_13_element,atom_13_x,atom_13_y,atom_13_z,atom_14_element,atom_14_x,atom_14_y,atom_14_z,atom_15_element,atom_15_x,atom_15_y,atom_15_z,atom_16_element,atom_16_x,atom_16_y,atom_16_z,atom_17_element,atom_17_x,atom_17_y,atom_17_z,atom_18_element,atom_18_x,atom_18_y,atom_18_z,atom_19_element,atom_19_x,atom_19_y,atom_19_z,atom_20_element,atom_20_x,atom_20_y,atom_20_z
structure_3,-1551.848471,20,Au20,0.614845321490253,0.8622071692438451,0.6,40,4.0,Au,-4.4042007,-0.0,-1.63202866,Au,4.4042007,0.0,-1.63202866,Au,0.0,-4.4042007,-1.63202866,Au,0.0,4.4042007,-1.63202866,Au,3.34404482,-0.0,3.0999173,Au,-3.34404482,-0.0,3.0999173,Au,0.0,3.34404482,3.0999173,Au,0.0,-3.34404482,3.0999173,Au,1.83611451,-0.0,-1.93594939,Au,-1.83611451,-0.0,-1.93594939,Au,-0.0,1.83611451,-1.93594939,Au,0.0,-1.83611451,-1.93594939,Au,-2.92858922,-0.0,0.49949558,Au,2.92858922,-0.0,0.49949558,Au,0.0,-2.92858922,0.49949558,Au,-0.0,2.92858922,0.49949558,Au,1.3220928,1.3220928,2.12053232,Au,-1.3220928,-1.3220928,2.12053232,Au,-1.3220928,1.3220928,2.12053232,Au,1.3220928,-1.3220928,2.12053232
structure_819,-1555.694358,20,Au20,0.4677567355021004,0.7681695370185591,0.25,57,5.7,Au,-0.0,0.0,2.66279089,Au,-0.0,0.0,-0.04314996,Au,-0.13362009,2.29890633,1.40731488,Au,-2.0963917,-0.9523217,1.40780771,Au,2.64211229,-1.59522228,1.29056924,Au,0.13362009,-2.29890633,1.40731488,Au,2.0963917,0.9523217,1.40780771,Au,-2.64211229,1.59522228,1.29056924,Au,-2.71124141,0.08926213,-0.92539203,Au,1.34141968,-2.35694771,-0.92604021,Au,1.33545321,2.21140547,-0.80459631,Au,2.71124141,-0.08926213,-0.92539203,Au,-1.34141968,2.35694771,-0.92604021,Au,-1.33545321,-2.21140547,-0.80459631,Au,-2.10726772,1.27075728,-3.22192239,Au,-0.10063714,-2.66930926,-3.12057,Au,2.31957268,1.33450702,-3.11907372,Au,2.10726772,-1.27075728,-3.22192239,Au,0.10063714,2.66930926,-3.12057,Au,-2.31957268,-1.33450702,-3.11907372
structure_986,-1552.882114,20,Au20,0.5651645059149553,0.4321704972677586,1.0,52,5.2,Au,3.19819883,0.0,-0.0,Au,-3.19819886,0.0,0.0,Au,-0.0,3.19819887,-0.0,Au,-0.0,-3.19819884,0.0,Au,1.37741376,1.37723379,1.31731287,Au,-1.37741377,-1.377234,1.31731313,Au,-1.37723405,1.37741373,1.31731314,Au,1.3772338,-1.3774138,1.31731292,Au,-1.37741373,1.37723401,-1.3173131,Au,1.3774138,-1.37723378,-1.3173129,Au,1.37723404,1.37741377,-1.31731317,Au,-1.37723381,-1.37741376,-1.31731289,Au,-0.00244081,-1.85932069,3.5455322,Au,0.0024408,1.8593207,3.54553221,Au,1.8593207,-0.00244081,3.54553221,Au,-1.85932069,0.00244081,3.5455322,Au,0.0024408,-1.8593207,-3.54553221,Au,-0.00244081,1.85932069,-3.5455322,Au,-1.8593207,-0.0024408,-3.54553221,Au,1.85932069,0.00244081,-3.5455322
structure_14,-1552.866415,20,Au20,0.5653233227322636,0.4325880356293759,1.0,52,5.2,Au,-1.9724188,-0.0,-1.33206683,Au,1.9724188,0.0,-1.33206683,Au,0.0,-1.9724188,-1.33206683,Au,0.0,1.9724188,-1.33206683,Au,1.97129599,0.0,1.3317248,Au,-1.97129599,0.0,1.3317248,Au,0.0,1.97129599,1.3317248,Au,0.0,-1.97129599,1.3317248,Au,1.31514487,1.31514487,3.5496308,Au,-1.31514487,-1.31514487,3.5496308,Au,-1.31514487,1.31514487,3.5496308,Au,1.31514487,-1.31514487,3.5496308,Au,-2.25563386,-2.25563386,9.701e-05,Au,2.25563386,2.25563386,9.701e-05,Au,2.25563386,-2.25563386,9.701e-05,Au,-2.25563386,2.25563386,9.701e-05,Au,1.31507613,1.31507613,-3.54938578,Au,-1.31507613,-1.31507613,-3.54938578,Au,-1.31507613,1.31507613,-3.54938578,Au,1.31507613,-1.31507613,-3.54938578
structure_637,-1555.686437,20,Au20,0.4477587199009294,0.41977468112572386,0.55,54,5.4,Au,-2.158e-05,-2.533e-05,-3.88267663,Au,3.147e-05,3.695e-05,3.8826766,Au,-0.63806953,-2.88081273,9e-08,Au,2.74296377,1.08590964,-9e-08,Au,-1.63934983,1.39758127,-0.0,Au,0.63806951,2.88081277,-9e-08,Au,-2.74296372,-1.08590966,9e-08,Au,1.6393498,-1.39758131,0.0,Au,-0.36733608,2.02848195,-2.2585367,Au,-2.19146848,-2.57073931,-2.11554249,Au,2.06116464,-0.0417512,-2.25844407,Au,0.36733266,-2.02848016,-2.25853846,Au,2.19149103,2.57076577,-2.1155261,Au,-2.06116235,0.0417481,-2.25844581,Au,0.36733687,-2.02848237,2.25853629,Au,2.19146325,2.57073319,2.11554623,Au,-2.06116518,0.04175192,2.25844367,Au,-0.36733186,2.02847974,2.25853887,Au,-2.19149622,-2.57077185,2.1155224,Au,2.06116182,-0.04174739,2.25844622
structure_801,-1549.888542,20,Au20,0.6680411565106698,0.9634222962222037,0.6,40,4.0,Au,-1.88952543,0.0,-0.0,Au,1.88952543,0.0,-0.0,Au,-0.0,1.88952543,0.0,Au,0.0,-1.88952543,0.0,Au,-0.00786704,1.84286383,2.71126332,Au,0.00786704,-1.84286383,2.71126332,Au,1.84286383,0.00786704,-2.71126332,Au,-1.84286383,-0.00786704,-2.71126332,Au,0.00786704,1.84286383,-2.71126332,Au,-0.00786704,-1.84286383,-2.71126332,Au,-1.84286383,0.00786704,2.71126332,Au,1.84286383,-0.00786704,2.71126332,Au,1.58877272,-3.4198222,-1.4123053,Au,-1.58877272,3.4198222,-1.4123053,Au,-3.4198222,-1.58877272,1.4123053,Au,3.41982219,1.58877272,1.4123053,Au,-1.58877272,-3.4198222,1.4123053,Au,1.58877272,3.4198222,1.4123053,Au,3.4198222,-1.58877272,-1.4123053,Au,-3.4198222,1.58877272,-1.4123053
structure_323,-1553.997718,20,Au20,0.511037603237654,0.6110923896996715,0.65,60,6.0,Au,-4.2e-07,-0.0,-1.81678338,Au,4.2e-07,0.0,1.81678298,Au,3.82782655,-2e-08,6.75e-06,Au,-1.44092736,1.324579,-2.9e-07,Au,-1.44092671,-1.3245792,-2.9e-07,Au,-3.82782655,2e-08,1.115e-05,Au,1.44092736,-1.324579,-2.6e-07,Au,1.44092671,1.3245792,-2.6e-07,Au,-2.5993636,-0.0,2.26620156,Au,1.29797738,-2.25601958,2.47937157,Au,1.29797769,2.2560197,2.47937186,Au,2.59936179,0.0,2.26620379,Au,-1.29797727,2.25601983,2.47937164,Au,-1.29797758,-2.25601996,2.47937193,Au,1.297978,-2.25601853,-2.47937122,Au,-2.59935475,-0.0,-2.26621282,Au,1.29797831,2.25601866,-2.47937151,Au,-1.29797812,2.25601828,-2.47937115,Au,2.59935655,0.0,-2.26621059,Au,-1.29797842,-2.2560184,-2.47937145
structure_310,-1551.834287,20,Au20,0.5930918381121959,0.6442274783554672,0.9,55,5.5,Au,5e-08,-0.0,-1.42826996,Au,-4e-08,2e-08,1.42826996,Au,1.33e-06,-2.30140268,1e-08,Au,2.40929128,1.30522024,8.7e-07,Au,-2.40929328,1.30522202,-8.6e-07,Au,-1.24e-06,2.30140269,-1e-08,Au,-2.4092914,-1.30522037,-8e-07,Au,2.40929317,-1.30522189,8e-07,Au,4.847e-05,-2.46091754,-2.61867735,Au,2.30362447,1.29951856,-2.60009539,Au,-2.30360023,1.29952881,-2.60009681,Au,-2.745e-05,2.46091757,-2.61867735,Au,-2.3036351,-1.29950762,-2.60009489,Au,2.30358956,-1.29953976,-2.6000973,Au,-2.30361689,-1.29952673,2.60009569,Au,-6.489e-05,2.46091752,2.61867734,Au,2.30360784,-1.29952063,2.6000965,Au,2.30364333,1.29949913,2.60009451,Au,1.232e-05,-2.46091759,2.61867736,Au,-2.30358131,1.29954827,2.60009767
structure_931,-1555.433278,20,Au20,0.44949037097230204,0.4849455100558205,0.55,67,6.7,Au,-0.28429804,-2.18e-05,-1.2405421,Au,0.28429804,2.18e-05,1.2405421,Au,-2.28791741,-5.5e-07,0.54624455,Au,1.63416209,-2.23325367,0.94846944,Au,1.63415422,2.23324347,0.94847229,Au,-1.63416209,2.23325367,-0.94846944,Au,2.28791741,5.5e-07,-0.54624455,Au,-1.63415422,-2.23324347,-0.94847229,Au,-1.51464921,3.8e-07,3.10824631,Au,0.80520656,-1.39128206,3.38436007,Au,0.80520449,1.39128122,3.38435593,Au,-0.80520656,1.39128206,-3.38436007,Au,1.51464921,-3.8e-07,-3.10824631,Au,-0.80520449,-1.39128122,-3.38435593,Au,-2.73795148,-1.53e-06,-2.07981318,Au,1.05483908,-2.23158346,-1.62563105,Au,1.05484476,2.23159301,-1.62563046,Au,-1.05483908,2.23158346,1.62563105,Au,2.73795148,1.53e-06,2.07981318,Au,-1.05484476,-2.23159301,1.62563046
structure_722,-1555.433279,20,Au20,0.44945625414781265,0.4848609614085933,0.55,67,6.7,Au,2.18928224,-2.4e-07,0.85930171,Au,-2.18928224,-2.4e-07,-0.85930175,Au,3.01929796,-2.2e-07,-1.6850928,Au,-3.01929883,-2.5e-07,1.68509295,Au,-0.47576346,-8.01e-06,1.1804322,Au,0.47576438,-7.16e-06,-1.1804339,Au,1.05805388,-2.5e-07,3.27112979,Au,-1.05805346,-2.2e-07,-3.27112927,Au,1.27341887,1.39100624,-3.23779745,Au,-1.27341919,1.39100679,3.23779828,Au,-1.27341781,-1.39100506,3.23779474,Au,1.27341763,-1.39100468,-3.23779426,Au,-1.79484655,-2.23128461,0.7307978,Au,1.79484666,-2.23128472,-0.73079782,Au,1.79484846,2.23128768,-0.73079695,Au,-1.79484859,2.23128795,0.73079682,Au,0.79867903,-2.23322775,1.71246808,Au,-0.79867914,-2.23322794,-1.71246817,Au,-0.79868125,2.23323124,-1.71246874,Au,0.79868141,2.23323146,1.71246872
structure_998,-1553.703898,20,Au20,0.5123329896676836,0.6273543691580985,0.6,59,5.9,Au,0.0,0.0,-3.91395179,Au,-0.0,-0.0,3.91395179,Au,0.0,0.0,-1.30152382,Au,0.0,0.0,1.30152382,Au,0.0,4.05680569,-0.0,Au,0.0,-4.05680569,0.0,Au,2.32474663,0.0,0.0,Au,-2.32474663,0.0,-0.0,Au,1.40100189,-2.2382947,-1.29276868,Au,-1.40100189,2.2382947,-1.29276868,Au,-1.40100189,-2.2382947,1.29276868,Au,1.40100189,2.2382947,1.29276868,Au,2.26883477,0.01525261,2.60645962,Au,-2.26883477,-0.01525261,2.60645962,Au,-2.26883477,0.01525261,-2.60645962,Au,2.26883477,-0.01525261,-2.60645962,Au,1.41283884,2.24469918,-1.36078168,Au,-1.41283884,-2.24469918,-1.36078168,Au,-1.41283884,2.24469918,1.36078168,Au,1.41283884,-2.24469918,1.36078168
structure_552,-1550.980018,20,Au20,0.6128569691195658,0.8609647830539926,0.65,43,4.3,Au,-0.0,-0.0,-1.27673456,Au,-0.0,0.0,1.27673456,Au,-0.0,4.88734557,-0.0,Au,-0.0,-4.88734557,-0.0,Au,2.27415726,-0.0,0.0,Au,-2.27415726,0.0,0.0,Au,4.83646774,-0.0,-0.0,Au,-4.83646774,0.0,-0.0,Au,-2.18878953,0.0,-2.63344916,Au,2.18878953,-0.0,-2.63344916,Au,2.18878953,-0.0,2.63344916,Au,-2.18878953,-0.0,2.63344916,Au,-0.0,2.65272465,-1.3191701,Au,-0.0,-2.65272465,-1.3191701,Au,-0.0,2.65272465,1.3191701,Au,-0.0,-2.65272465,1.3191701,Au,0.0,1.29947081,3.55838085,Au,0.0,-1.29947081,3.55838085,Au,-0.0,1.29947081,-3.55838085,Au,-0.0,-1.29947081,-3.55838085
structure_786,-1553.28887,20,Au20,0.524948511731187,0.9640388846617165,0.2,60,6.0,Au,0.90868628,0.90868628,-3.62375328,Au,-0.90868628,-0.90868628,-3.62375328,Au,0.90868628,-0.90868628,3.62375328,Au,-0.90868628,0.90868628,3.62375328,Au,1.6514292,1.6514292,-1.27542507,Au,-1.6514292,-1.6514292,-1.27542507,Au,1.6514292,-1.6514292,1.27542507,Au,-1.6514292,1.6514292,1.27542507,Au,0.91777096,0.91777096,1.39990066,Au,-0.91777096,-0.91777096,1.39990066,Au,0.91777096,-0.91777096,-1.39990066,Au,-0.91777096,0.91777096,-1.39990066,Au,-2.70881585,-2.70881585,0.84201284,Au,2.70881585,2.70881585,0.84201284,Au,-2.70881585,2.70881585,-0.84201284,Au,2.70881585,-2.70881585,-0.84201284,Au,-3.18351815,-0.0,-0.0,Au,3.18351815,0.0,0.0,Au,-0.0,3.18351815,-0.0,Au,0.0,-3.18351815,-0.0
structure_943,-1553.987536,20,Au20,0.49835534355450306,0.5798063552649949,0.65,60,6.0,Au,-2.629e-05,1.1e-07,1.70839414,Au,2.629e-05,-1.1e-07,-1.70839414,Au,1.32747871,-1.56951019,5.814e-05,Au,-0.0,3.91708264,-1.01e-06,Au,-1.32747871,-1.56951019,-5.81e-05,Au,-1.32747871,1.56951019,-5.814e-05,Au,0.0,-3.91708264,1.02e-06,Au,1.32747871,1.56951019,5.81e-05,Au,2.24012657,-1.29819394,-2.48216047,Au,0.00020681,2.61546425,-2.23243316,Au,-2.23979231,-1.29823845,-2.48241347,Au,2.23979244,-1.29823838,2.4824135,Au,-2.2401267,-1.29819387,2.4821605,Au,-0.00020681,2.61546343,2.23243424,Au,-2.24012657,1.29819394,2.48216047,Au,-0.00020681,-2.61546425,2.23243316,Au,2.23979231,1.29823845,2.48241347,Au,-2.23979244,1.29823838,-2.4824135,Au,2.2401267,1.29819387,-2.4821605,Au,0.00020681,-2.61546343,-2.23243424
structure_312,-1553.987531,20,Au20,0.49812020870157786,0.579230364706085,0.65,60,6.0,Au,-2e-08,1.46e-06,1.70731211,Au,-1.7e-06,-1.52e-06,-1.7073114,Au,5.15e-06,3.91852019,-2.902e-05,Au,-1.32764289,-1.57034208,3.2e-07,Au,1.32764281,-1.57033792,1.9e-07,Au,5.15e-06,-3.91852075,1.53e-06,Au,1.32764267,1.57033825,-6.2e-07,Au,-1.32764275,1.57034242,-4.9e-07,Au,-3.9e-07,2.61605148,-2.23166693,Au,-2.23932509,-1.29819588,-2.4826829,Au,2.23932279,-1.2981961,-2.48268424,Au,-3.9e-07,-2.61603883,-2.23168361,Au,2.23932478,1.29819496,-2.48268452,Au,-2.23932708,1.29819474,-2.48268317,Au,2.23932134,1.2981989,2.48268344,Au,-1.05e-06,-2.61603943,2.2316818,Au,-2.2393218,1.29819932,2.48268276,Au,-2.2393234,-1.29819852,2.48268315,Au,-1.06e-06,2.6160274,2.23169777,Au,2.23932294,-1.2981981,2.48268383
structure_25,-1550.854979,20,Au20,0.6121812295210398,0.8510774339850302,0.6,44,4.4,Au,-1.85046454,0.0,2.67226471,Au,1.85046454,-0.0,2.67226471,Au,-0.0,-1.85046454,2.67226471,Au,0.0,1.85046454,2.67226471,Au,-1.96931484,0.0,-0.01150898,Au,1.96931484,0.0,-0.01150898,Au,0.0,-1.96931484,-0.01150898,Au,0.0,1.96931484,-0.01150898,Au,2.23842673,2.23842673,1.36364846,Au,-2.23842673,-2.23842673,1.36364846,Au,-2.23842673,2.23842673,1.36364846,Au,2.23842673,-2.23842673,1.36364846,Au,-1.29615025,-3.12229786,-2.01220209,Au,1.29615025,3.12229786,-2.01220209,Au,3.12229786,-1.29615025,-2.01220209,Au,-3.12229786,1.29615025,-2.01220209,Au,-1.29615025,3.12229786,-2.01220209,Au,1.29615025,-3.12229786,-2.01220209,Au,3.12229786,1.29615025,-2.01220209,Au,-3.12229786,-1.29615025,-2.01220209
structure_68,-1547.669236,20,Au20,0.7332908990307787,0.8820949407205222,1.0,39,3.9,Au,-0.0,0.0,4.0708854,Au,0.0,-0.0,-4.07088543,Au,0.0,-0.0,-1.2897558,Au,0.0,0.0,1.28975575,Au,4.35200223,0.0,1.30702215,Au,-4.35200224,-0.0,1.30702215,Au,0.0,4.35200223,1.30702215,Au,-0.0,-4.35200223,1.30702215,Au,-4.3520022,-0.0,-1.30702211,Au,4.3520022,0.0,-1.30702212,Au,-0.0,4.3520022,-1.30702212,Au,-0.0,-4.3520022,-1.30702211,Au,-2.17800319,-0.0,-2.67533974,Au,2.17800319,0.0,-2.67533974,Au,-0.0,-2.17800319,-2.67533974,Au,0.0,2.17800319,-2.67533974,Au,2.17800319,1e-08,2.67533972,Au,-2.17800319,-1e-08,2.67533972,Au,-1e-08,-2.17800319,2.67533972,Au,1e-08,2.17800319,2.67533972
structure_27,-1550.854957,20,Au20,0.6119971667958471,0.8506104795483085,0.6,44,4.4,Au,3.16554304,-0.0,1.36272119,Au,-3.16554304,0.0,1.36272119,Au,0.0,3.16554304,1.36272119,Au,0.0,-3.16554304,1.36272119,Au,1.39252545,1.39252545,-0.01146708,Au,-1.39252545,-1.39252545,-0.01146708,Au,-1.39252545,1.39252545,-0.01146708,Au,1.39252545,-1.39252545,-0.01146708,Au,1.30857147,1.30857147,2.67212479,Au,-1.30857147,-1.30857147,2.67212479,Au,-1.30857147,1.30857147,2.67212479,Au,1.30857147,-1.30857147,2.67212479,Au,-1.29130398,-3.12466899,-2.01168945,Au,1.29130398,3.12466899,-2.01168945,Au,3.12466899,-1.29130398,-2.01168945,Au,-3.12466899,1.29130398,-2.01168945,Au,-1.29130398,3.12466899,-2.01168945,Au,1.29130398,-3.12466899,-2.01168945,Au,3.12466899,1.29130398,-2.01168945,Au,-3.12466899,-1.29130398,-2.01168945
structure_57,-1550.582139,20,Au20,0.6205007866979251,0.6498915306173404,1.0,54,5.4,Au,-4.112e-05,3.651e-05,1.98206239,Au,1.401e-05,-3.667e-05,-1.9820624,Au,6e-08,-1.3e-07,4.59610067,Au,-1.3e-07,1.3e-07,-4.59610068,Au,1.86551957,-0.0,-1.36e-06,Au,-1.86551843,-0.0,1.36e-06,Au,-3.3e-07,1.865519,1.81e-06,Au,-3.3e-07,-1.865519,-1.81e-06,Au,-2.60537333,-2.60537337,3.4e-06,Au,2.60537238,2.60537234,-3.4e-06,Au,2.6053724,-2.60537236,2.414e-05,Au,-2.60537334,2.60537338,-2.416e-05,Au,-1.80107507,-1.8010749,2.2998602,Au,1.80107652,1.80107669,2.29986246,Au,1.80109921,-1.80109918,2.29985222,Au,-1.80105252,1.80105255,2.29987053,Au,1.80105958,-1.80105961,-2.29987024,Au,-1.80109205,1.80109203,-2.29985248,Au,-1.80106934,-1.80106951,-2.29986274,Au,1.80108227,1.80108209,-2.29985993
structure_729,-1555.438576,20,Au20,0.4337676277895972,0.4831625601349376,0.5,67,6.7,Au,-0.71773165,2e-08,3.67810604,Au,0.71773165,-1e-08,-3.67810604,Au,3.05389527,-1e-08,-2.17176443,Au,-3.05389527,2e-08,2.17176443,Au,-0.68929206,7e-07,1.06973898,Au,0.68929206,-4.2e-07,-1.06973898,Au,-4e-08,2.34974161,6e-08,Au,4e-08,-2.34974165,-6e-08,Au,-2.59236367,-1.37708957,-0.10652466,Au,2.59236332,-1.37708907,0.1065249,Au,2.59236367,1.37708959,0.10652461,Au,-2.59236332,1.37708909,-0.10652485,Au,1.44364958,-2.18799084,-2.23765017,Au,-1.44364972,-2.18799122,2.2376504,Au,-1.44364954,2.18799074,2.23765012,Au,1.44364969,2.18799112,-2.23765035,Au,1.16565843,-1.37806026,2.31881822,Au,-1.1656585,-1.37805976,-2.3188178,Au,-1.16565842,1.3780602,-2.31881817,Au,1.16565849,1.3780597,2.31881775
structure_133,-1550.714961,20,Au20,0.6129729641604269,0.5236869284481908,1.0,40,4.0,Au,1.34526513,1.34526515,0.0,Au,-1.34526514,-1.34526515,-0.0,Au,-1.34526513,1.34526515,-0.0,Au,1.34526513,-1.34526515,-0.0,Au,-1.85409476,-0.0,3.58455822,Au,1.85409476,0.0,3.58455822,Au,0.0,-1.85409476,3.58455822,Au,-0.0,1.85409476,3.58455822,Au,1.85409476,-0.0,-3.58455822,Au,-1.85409476,-0.0,-3.58455822,Au,0.0,-1.85409476,-3.58455822,Au,-0.0,1.85409476,-3.58455822,Au,3.16217396,-0.0,1.30692966,Au,-3.16217396,-0.0,1.30692965,Au,0.0,3.16217395,1.30692964,Au,0.0,-3.16217395,1.30692965,Au,-3.16217396,-0.0,-1.30692965,Au,3.16217396,-0.0,-1.30692966,Au,0.0,3.16217395,-1.30692964,Au,0.0,-3.16217395,-1.30692965
structure_710,-1553.719385,20,Au20,0.4979182922279667,0.6300969005245631,0.55,59,5.9,Au,4.10015234,-0.0,0.33268413,Au,-4.10015234,0.0,-0.33268412,Au,-2.84338031,0.0,2.02300831,Au,2.8433803,-0.0,-2.02300831,Au,1.36228122,-0.0,0.12345244,Au,-1.36228122,0.0,-0.12345244,Au,-0.21859122,-0.0,2.36844172,Au,0.21859122,0.0,-2.36844172,Au,-2.43960196,-0.0,-2.48878739,Au,2.43960196,0.0,2.48878739,Au,-0.0,3.81187366,-0.0,Au,-0.0,-3.81187366,0.0,Au,-1.18412763,-2.17756757,-1.65464856,Au,1.18412763,-2.17756757,1.65464856,Au,1.18412763,2.17756757,1.65464856,Au,-1.18412763,2.17756757,-1.65464856,Au,1.49179282,2.18035248,-1.38699125,Au,-1.49179283,2.18035248,1.38699124,Au,-1.49179282,-2.18035248,1.38699124,Au,1.49179282,-2.18035248,-1.38699125
structure_574,-1553.708937,20,Au20,0.4975375470133986,0.6296969389378781,0.55,59,5.9,Au,0.0,0.0,3.79988327,Au,0.0,0.0,-3.79988327,Au,-0.0,-4.14532468,-0.0,Au,-0.0,4.14532468,0.0,Au,-0.0,-1.37123638,0.0,Au,-0.0,1.37123638,-0.0,Au,2.37928466,0.0,0.0,Au,-2.37928466,0.0,-0.0,Au,-2.26021634,2.65768093,-0.0,Au,2.26021634,-2.65768093,0.0,Au,2.26021634,2.65768093,0.0,Au,-2.26021634,-2.65768093,0.0,Au,-1.54454531,1.33969099,-2.17800961,Au,1.54454531,-1.33969099,-2.17800961,Au,1.54454531,1.33969099,2.17800961,Au,-1.54454531,-1.33969099,2.17800961,Au,1.54454531,-1.33969099,2.17800961,Au,-1.54454531,1.33969099,2.17800961,Au,-1.54454531,-1.33969099,-2.17800961,Au,1.54454531,1.33969099,-2.17800961
structure_378,-1550.181846,20,Au20,0.6309576252815254,0.938923729154496,0.6,37,3.7,Au,-1e-08,0.0,-3.89642681,Au,1e-08,-0.0,3.89642681,Au,-0.0,0.0,-1.28756566,Au,0.0,0.0,1.28756566,Au,0.0,-3.09714957,0.0,Au,0.0,3.09714957,0.0,Au,-0.0,-5.67509477,0.0,Au,-0.0,5.67509477,0.0,Au,1.89329141,-1.32185186,-0.0,Au,-1.89329141,1.32185186,0.0,Au,-1.89329141,-1.32185186,0.0,Au,1.89329141,1.32185186,-0.0,Au,3.74025112,-0.0,1.29715815,Au,-3.74025112,-0.0,1.29715814,Au,-3.74025112,-0.0,-1.29715815,Au,3.74025112,-0.0,-1.29715814,Au,2.55850295,-0.0,3.6016416,Au,-2.55850293,0.0,3.60164158,Au,-2.55850295,0.0,-3.6016416,Au,2.55850293,0.0,-3.60164158
structure_565,-1553.448187,20,Au20,0.5062770822184761,0.6114270518526286,0.65,61,6.1,Au,-0.0,-0.0,1.26204299,Au,-0.0,0.0,-1.26204299,Au,0.0,-0.0,3.82402456,Au,-0.0,-0.0,-3.82402456,Au,0.0,-2.36411531,0.0,Au,0.0,2.36411531,-0.0,Au,-4.65158151,-0.0,-0.0,Au,4.65158151,0.0,0.0,Au,2.39283971,-1.3314474,0.0,Au,-2.39283971,1.3314474,0.0,Au,-2.39283971,-1.3314474,0.0,Au,2.39283971,1.3314474,-0.0,Au,1.31285684,1.95653454,2.3756966,Au,-1.31285684,-1.95653454,2.3756966,Au,-1.31285684,1.95653454,-2.3756966,Au,1.31285684,-1.95653454,-2.3756966,Au,-1.31285684,-1.95653454,-2.3756966,Au,1.31285684,1.95653454,-2.3756966,Au,1.31285684,-1.95653454,2.3756966,Au,-1.31285684,1.95653454,2.3756966
structure_332,-1555.924234,20,Au20,0.40958130058228304,0.5834302404799538,0.3,60,6.0,Au,4.83e-06,3.529e-05,4.29272041,Au,9.113e-05,1.369e-05,-1.19143569,Au,-2.60522195,1.03131777,0.08744973,Au,0.58124424,-2.74173104,0.08800258,Au,1.75711669,1.48442071,0.29154779,Au,2.60513204,-1.03136238,0.08758953,Au,-0.58119667,2.74162234,0.08785602,Au,-1.75695273,-1.48420243,0.29157379,Au,-1.64934745,1.95300494,-2.19397023,Au,-0.9083091,-2.45636309,-2.05956847,Au,2.57222658,0.48513306,-2.05972369,Au,1.64953432,-1.95289979,-2.19388907,Au,0.90831369,2.45640182,-2.05952876,Au,-2.57203598,-0.48518254,-2.05989932,Au,-1.88074352,0.12861443,2.44765112,Au,2.28422359,-2.70433542,2.14876988,Au,0.18787391,1.87628935,2.44809902,Au,1.88052322,-0.1286389,2.44752773,Au,-2.28438794,2.70434517,2.14847546,Au,-0.18808891,-1.87648301,2.44818726
structure_43,-1547.215543,20,Au20,0.7403186878893087,0.939558678594049,1.0,42,4.2,Au,-0.0,0.0,4.49722946,Au,-0.0,-0.0,-4.49722946,Au,0.0,0.0,1.90949425,Au,-0.0,0.0,-1.90949425,Au,1.82582454,-0.0,-0.0,Au,-1.82582454,0.0,0.0,Au,-0.0,1.82582435,0.0,Au,0.0,-1.82582435,0.0,Au,4.39612756,0.0,-0.0,Au,-4.39612756,-0.0,0.0,Au,0.0,4.39612703,-0.0,Au,-0.0,-4.39612703,0.0,Au,-3.08638955,-0.0,2.265126,Au,3.08638955,0.0,2.265126,Au,-0.0,-3.08638966,2.26512636,Au,0.0,3.08638966,2.26512636,Au,3.08638955,0.0,-2.265126,Au,-3.08638955,-0.0,-2.265126,Au,-0.0,-3.08638966,-2.26512636,Au,0.0,3.08638966,-2.26512636
structure_137,-1553.737843,20,Au20,0.49181548210147774,0.46905350139946056,0.7,42,4.2,Au,-1.80637624,-1.8065091,-0.0,Au,1.80637624,1.8065091,0.0,Au,4.05513803,-4.05942333,0.0,Au,-4.05513803,4.05942333,-0.0,Au,1.87616712,-0.02143107,-1.9429849,Au,-1.87616712,0.02143107,-1.9429849,Au,-0.0215733,1.87538795,-1.9430771,Au,0.0215733,-1.87538795,-1.9430771,Au,-1.87616712,0.02143107,1.9429849,Au,1.87616712,-0.02143107,1.9429849,Au,-0.0215733,1.87538795,1.9430771,Au,0.0215733,-1.87538795,1.9430771,Au,2.4643978,2.46469913,-2.42384639,Au,-2.4643978,-2.46469913,-2.42384639,Au,-2.48703258,2.48728096,-1.33682046,Au,2.48703258,-2.48728096,-1.33682046,Au,-2.48703258,2.48728096,1.33682046,Au,2.48703258,-2.48728096,1.33682046,Au,2.4643978,2.46469913,2.42384639,Au,-2.4643978,-2.46469913,2.42384639
