structure_id,energy,n_atoms,cluster_type,neatness_score,compactness,symmetry_score,n_bonds,avg_coordination,atom_1_element,atom_1_x,atom_1_y,atom_1_z,atom_2_element,atom_2_x,atom_2_y,atom_2_z,atom_3_element,atom_3_x,atom_3_y,atom_3_z,atom_4_element,atom_4_x,atom_4_y,atom_4_z,atom_5_element,atom_5_x,atom_5_y,atom_5_z,atom_6_element,atom_6_x,atom_6_y,atom_6_z,atom_7_element,atom_7_x,atom_7_y,atom_7_z,atom_8_element,atom_8_x,atom_8_y,atom_8_z,atom_9_element,atom_9_x,atom_9_y,atom_9_z,atom_10_element,atom_10_x,atom_10_y,atom_10_z,atom_11_element,atom_11_x,atom_11_y,atom_11_z,atom_12_element,atom_12_x,atom_12_y,atom_12_z,atom_13_element,atom_13_x,atom_13_y,atom_13_z,atom_14_element,atom_14_x,atom_14_y,atom_14_z,atom_15_element,atom_15_x,atom_15_y,atom_15_z,atom_16_element,atom_16_x,atom_16_y,atom_16_z,atom_17_element,atom_17_x,atom_17_y,atom_17_z,atom_18_element,atom_18_x,atom_18_y,atom_18_z,atom_19_element,atom_19_x,atom_19_y,atom_19_z,atom_20_element,atom_20_x,atom_20_y,atom_20_z
structure_859,-1544.800755,20,Au20,0.7773097812218743,0.9999999906209933,1.0,36,3.6,Au,1.33931051,1.33931048,1.33931044,Au,-1.33931053,-1.33931049,1.33931045,Au,-1.33931053,1.33931049,-1.33931045,Au,1.33931052,-1.33931049,-1.33931045,Au,1.33931053,1.33931049,-1.33931045,Au,-1.33931051,-1.33931048,-1.33931044,Au,1.33931053,-1.33931049,1.33931045,Au,-1.33931052,1.33931049,1.33931045,Au,1e-08,2.92036588,2.92036589,Au,-0.0,-2.92036588,2.92036588,Au,0.0,2.92036588,-2.92036588,Au,-1e-08,-2.92036588,-2.92036589,Au,2.92036586,2e-08,2.92036587,Au,2.92036586,-1e-08,-2.92036587,Au,-2.92036586,1e-08,2.92036587,Au,-2.92036586,-2e-08,-2.92036587,Au,2.92036585,2.92036585,1e-08,Au,-2.92036585,2.92036585,1e-08,Au,2.92036585,-2.92036585,-1e-08,Au,-2.92036585,-2.92036585,-1e-08
structure_816,-1555.4697,20,Au20,0.5066593971810885,0.29347963344151007,0.95,55,5.5,Au,0.0,-0.0,1.96244847,Au,0.0,0.0,-0.74361602,Au,2.60457101,-0.23064595,1.29742879,Au,-1.10254705,2.37095689,1.2974299,Au,-1.50206827,-2.14028304,1.29742946,Au,-2.60457101,0.23064595,1.29742879,Au,1.10254705,-2.37095689,1.2974299,Au,1.50206827,2.14028304,1.29742946,Au,-3.35933956,2.35757389,-0.06183803,Au,-0.36204542,-4.08806877,-0.06184231,Au,3.72137874,1.73048662,-0.0618357,Au,3.35933956,-2.35757389,-0.06183803,Au,0.36204542,4.08806877,-0.06184231,Au,-3.72137874,-1.73048662,-0.0618357,Au,1.51175623,2.15411959,-1.43872928,Au,-2.62140105,0.23214887,-1.43872922,Au,1.1096517,-2.38627719,-1.43872982,Au,-1.51175623,-2.15411959,-1.43872928,Au,2.62140105,-0.23214887,-1.43872922,Au,-1.1096517,2.38627719,-1.43872982
structure_310,-1551.834287,20,Au20,0.5930918381121959,0.6442274783554672,0.9,55,5.5,Au,5e-08,-0.0,-1.42826996,Au,-4e-08,2e-08,1.42826996,Au,1.33e-06,-2.30140268,1e-08,Au,2.40929128,1.30522024,8.7e-07,Au,-2.40929328,1.30522202,-8.6e-07,Au,-1.24e-06,2.30140269,-1e-08,Au,-2.4092914,-1.30522037,-8e-07,Au,2.40929317,-1.30522189,8e-07,Au,4.847e-05,-2.46091754,-2.61867735,Au,2.30362447,1.29951856,-2.60009539,Au,-2.30360023,1.29952881,-2.60009681,Au,-2.745e-05,2.46091757,-2.61867735,Au,-2.3036351,-1.29950762,-2.60009489,Au,2.30358956,-1.29953976,-2.6000973,Au,-2.30361689,-1.29952673,2.60009569,Au,-6.489e-05,2.46091752,2.61867734,Au,2.30360784,-1.29952063,2.6000965,Au,2.30364333,1.29949913,2.60009451,Au,1.232e-05,-2.46091759,2.61867736,Au,-2.30358131,1.29954827,2.60009767
structure_577,-1553.700013,20,Au20,0.5450835959513346,0.746813509743988,0.55,55,5.5,Au,-0.0,7.11e-06,3.53336291,Au,-0.0,6e-07,-3.53336286,Au,0.0,-2.41295932,8.2e-07,Au,0.0,2.41295965,-7.9e-07,Au,3.95758788,4e-08,0.0,Au,-3.95758788,4e-08,0.0,Au,-1.31810955,-2.7e-07,0.0,Au,1.31810955,-2.7e-07,0.0,Au,-2.68482124,-2.27228481,1.11e-06,Au,2.68482277,2.27228546,-1.08e-06,Au,2.68482124,-2.27228481,1.11e-06,Au,-2.68482277,2.27228546,-1.08e-06,Au,1.32682177,-1.79380632,2.18710332,Au,-1.32681696,1.79380212,2.18710873,Au,-1.3268195,-1.79380432,-2.18710608,Au,1.32681919,1.79380408,-2.18710604,Au,-1.32681919,1.79380408,-2.18710604,Au,1.3268195,-1.79380432,-2.18710608,Au,1.32681696,1.79380212,2.18710873,Au,-1.32682177,-1.79380632,2.18710332
structure_575,-1553.700014,20,Au20,0.545008194379546,0.7466224077058244,0.55,55,5.5,Au,0.0,2.089e-05,3.53339188,Au,-0.0,-2.093e-05,-3.53339177,Au,-0.0,-2.4126502,5.45e-06,Au,0.0,2.41265019,-5.14e-06,Au,1.31816104,0.0,5e-08,Au,-1.31816104,0.0,5e-08,Au,3.95761619,-0.0,2e-08,Au,-3.95761619,-0.0,2e-08,Au,2.68482363,-2.27216746,7.12e-06,Au,-2.68482362,2.27216746,-6.98e-06,Au,-2.68482363,-2.27216746,7.12e-06,Au,2.68482362,2.27216746,-6.98e-06,Au,-1.3269972,1.79358546,-2.18706647,Au,1.32698289,-1.79357271,-2.1870841,Au,1.32698296,1.7935729,2.18708387,Au,-1.32699725,-1.79358563,2.18706627,Au,1.32699725,-1.79358563,2.18706627,Au,-1.32698296,1.7935729,2.18708387,Au,-1.32698289,-1.79357271,-2.1870841,Au,1.3269972,1.79358546,-2.18706647
structure_5,-1549.266626,20,Au20,0.6572715743709262,0.9752552466162158,0.5,32,3.2,Au,-3.67997509,-0.0,0.15689132,Au,3.67997508,-0.0,0.15689132,Au,-0.0,-3.67997509,0.15689134,Au,-0.0,3.67997508,0.15689132,Au,1.83709305,-1e-08,2.01866417,Au,-1.83709304,-1e-08,2.01866417,Au,-0.0,1.83709305,2.01866417,Au,-0.0,-1.83709299,2.01866417,Au,-3.49583571,-0.0,-2.40393033,Au,3.49583571,-0.0,-2.40393033,Au,0.0,-3.49583571,-2.40393036,Au,0.0,3.49583571,-2.40393033,Au,-4.34456256,-0.0,2.6503941,Au,4.34456256,-0.0,2.6503941,Au,-0.0,-4.34456259,2.65039411,Au,-0.0,4.34456256,2.65039411,Au,1.30539967,1.30539967,-2.86543304,Au,-1.30539968,-1.30539966,-2.86543304,Au,-1.30539967,1.30539967,-2.86543304,Au,1.30539967,-1.30539967,-2.86543304
structure_576,-1553.699996,20,Au20,0.5446827798313145,0.7457866034941136,0.55,55,5.5,Au,-0.0,-8.9e-06,-3.53646616,Au,0.0,-4.863e-05,3.53646628,Au,0.0,2.41279398,5.05e-06,Au,0.0,-2.41279624,-4.16e-06,Au,-3.9577074,1.91e-06,2.4e-07,Au,3.9577074,1.91e-06,2.4e-07,Au,1.3180604,-5.6e-07,-2e-08,Au,-1.3180604,-5.6e-07,-2e-08,Au,2.68479204,-2.27212177,-6.76e-06,Au,-2.68478005,2.2721204,6.62e-06,Au,-2.68479204,-2.27212177,-6.76e-06,Au,2.68478005,2.27212039,6.62e-06,Au,-1.32692346,-1.79126047,-2.18672578,Au,1.32692892,1.79126301,-2.18672331,Au,1.32690969,-1.7912491,2.18674289,Au,-1.32694305,1.79127649,2.18670562,Au,1.32694305,1.79127649,2.18670562,Au,-1.32690969,-1.7912491,2.18674289,Au,-1.32692892,1.79126301,-2.18672331,Au,1.32692346,-1.79126047,-2.18672578
structure_986,-1552.882114,20,Au20,0.5651645059149553,0.4321704972677586,1.0,52,5.2,Au,3.19819883,0.0,-0.0,Au,-3.19819886,0.0,0.0,Au,-0.0,3.19819887,-0.0,Au,-0.0,-3.19819884,0.0,Au,1.37741376,1.37723379,1.31731287,Au,-1.37741377,-1.377234,1.31731313,Au,-1.37723405,1.37741373,1.31731314,Au,1.3772338,-1.3774138,1.31731292,Au,-1.37741373,1.37723401,-1.3173131,Au,1.3774138,-1.37723378,-1.3173129,Au,1.37723404,1.37741377,-1.31731317,Au,-1.37723381,-1.37741376,-1.31731289,Au,-0.00244081,-1.85932069,3.5455322,Au,0.0024408,1.8593207,3.54553221,Au,1.8593207,-0.00244081,3.54553221,Au,-1.85932069,0.00244081,3.5455322,Au,0.0024408,-1.8593207,-3.54553221,Au,-0.00244081,1.85932069,-3.5455322,Au,-1.8593207,-0.0024408,-3.54553221,Au,1.85932069,0.00244081,-3.5455322
structure_14,-1552.866415,20,Au20,0.5653233227322636,0.4325880356293759,1.0,52,5.2,Au,-1.9724188,-0.0,-1.33206683,Au,1.9724188,0.0,-1.33206683,Au,0.0,-1.9724188,-1.33206683,Au,0.0,1.9724188,-1.33206683,Au,1.97129599,0.0,1.3317248,Au,-1.97129599,0.0,1.3317248,Au,0.0,1.97129599,1.3317248,Au,0.0,-1.97129599,1.3317248,Au,1.31514487,1.31514487,3.5496308,Au,-1.31514487,-1.31514487,3.5496308,Au,-1.31514487,1.31514487,3.5496308,Au,1.31514487,-1.31514487,3.5496308,Au,-2.25563386,-2.25563386,9.701e-05,Au,2.25563386,2.25563386,9.701e-05,Au,2.25563386,-2.25563386,9.701e-05,Au,-2.25563386,2.25563386,9.701e-05,Au,1.31507613,1.31507613,-3.54938578,Au,-1.31507613,-1.31507613,-3.54938578,Au,-1.31507613,1.31507613,-3.54938578,Au,1.31507613,-1.31507613,-3.54938578
structure_552,-1550.980018,20,Au20,0.6128569691195658,0.8609647830539926,0.65,43,4.3,Au,-0.0,-0.0,-1.27673456,Au,-0.0,0.0,1.27673456,Au,-0.0,4.88734557,-0.0,Au,-0.0,-4.88734557,-0.0,Au,2.27415726,-0.0,0.0,Au,-2.27415726,0.0,0.0,Au,4.83646774,-0.0,-0.0,Au,-4.83646774,0.0,-0.0,Au,-2.18878953,0.0,-2.63344916,Au,2.18878953,-0.0,-2.63344916,Au,2.18878953,-0.0,2.63344916,Au,-2.18878953,-0.0,2.63344916,Au,-0.0,2.65272465,-1.3191701,Au,-0.0,-2.65272465,-1.3191701,Au,-0.0,2.65272465,1.3191701,Au,-0.0,-2.65272465,1.3191701,Au,0.0,1.29947081,3.55838085,Au,0.0,-1.29947081,3.55838085,Au,-0.0,1.29947081,-3.55838085,Au,-0.0,-1.29947081,-3.55838085
structure_378,-1550.181846,20,Au20,0.6309576252815254,0.938923729154496,0.6,37,3.7,Au,-1e-08,0.0,-3.89642681,Au,1e-08,-0.0,3.89642681,Au,-0.0,0.0,-1.28756566,Au,0.0,0.0,1.28756566,Au,0.0,-3.09714957,0.0,Au,0.0,3.09714957,0.0,Au,-0.0,-5.67509477,0.0,Au,-0.0,5.67509477,0.0,Au,1.89329141,-1.32185186,-0.0,Au,-1.89329141,1.32185186,0.0,Au,-1.89329141,-1.32185186,0.0,Au,1.89329141,1.32185186,-0.0,Au,3.74025112,-0.0,1.29715815,Au,-3.74025112,-0.0,1.29715814,Au,-3.74025112,-0.0,-1.29715815,Au,3.74025112,-0.0,-1.29715814,Au,2.55850295,-0.0,3.6016416,Au,-2.55850293,0.0,3.60164158,Au,-2.55850295,0.0,-3.6016416,Au,2.55850293,0.0,-3.60164158
structure_57,-1550.582139,20,Au20,0.6205007866979251,0.6498915306173404,1.0,54,5.4,Au,-4.112e-05,3.651e-05,1.98206239,Au,1.401e-05,-3.667e-05,-1.9820624,Au,6e-08,-1.3e-07,4.59610067,Au,-1.3e-07,1.3e-07,-4.59610068,Au,1.86551957,-0.0,-1.36e-06,Au,-1.86551843,-0.0,1.36e-06,Au,-3.3e-07,1.865519,1.81e-06,Au,-3.3e-07,-1.865519,-1.81e-06,Au,-2.60537333,-2.60537337,3.4e-06,Au,2.60537238,2.60537234,-3.4e-06,Au,2.6053724,-2.60537236,2.414e-05,Au,-2.60537334,2.60537338,-2.416e-05,Au,-1.80107507,-1.8010749,2.2998602,Au,1.80107652,1.80107669,2.29986246,Au,1.80109921,-1.80109918,2.29985222,Au,-1.80105252,1.80105255,2.29987053,Au,1.80105958,-1.80105961,-2.29987024,Au,-1.80109205,1.80109203,-2.29985248,Au,-1.80106934,-1.80106951,-2.29986274,Au,1.80108227,1.80108209,-2.29985993
structure_25,-1550.854979,20,Au20,0.6121812295210398,0.8510774339850302,0.6,44,4.4,Au,-1.85046454,0.0,2.67226471,Au,1.85046454,-0.0,2.67226471,Au,-0.0,-1.85046454,2.67226471,Au,0.0,1.85046454,2.67226471,Au,-1.96931484,0.0,-0.01150898,Au,1.96931484,0.0,-0.01150898,Au,0.0,-1.96931484,-0.01150898,Au,0.0,1.96931484,-0.01150898,Au,2.23842673,2.23842673,1.36364846,Au,-2.23842673,-2.23842673,1.36364846,Au,-2.23842673,2.23842673,1.36364846,Au,2.23842673,-2.23842673,1.36364846,Au,-1.29615025,-3.12229786,-2.01220209,Au,1.29615025,3.12229786,-2.01220209,Au,3.12229786,-1.29615025,-2.01220209,Au,-3.12229786,1.29615025,-2.01220209,Au,-1.29615025,3.12229786,-2.01220209,Au,1.29615025,-3.12229786,-2.01220209,Au,3.12229786,1.29615025,-2.01220209,Au,-3.12229786,-1.29615025,-2.01220209
structure_27,-1550.854957,20,Au20,0.6119971667958471,0.8506104795483085,0.6,44,4.4,Au,3.16554304,-0.0,1.36272119,Au,-3.16554304,0.0,1.36272119,Au,0.0,3.16554304,1.36272119,Au,0.0,-3.16554304,1.36272119,Au,1.39252545,1.39252545,-0.01146708,Au,-1.39252545,-1.39252545,-0.01146708,Au,-1.39252545,1.39252545,-0.01146708,Au,1.39252545,-1.39252545,-0.01146708,Au,1.30857147,1.30857147,2.67212479,Au,-1.30857147,-1.30857147,2.67212479,Au,-1.30857147,1.30857147,2.67212479,Au,1.30857147,-1.30857147,2.67212479,Au,-1.29130398,-3.12466899,-2.01168945,Au,1.29130398,3.12466899,-2.01168945,Au,3.12466899,-1.29130398,-2.01168945,Au,-3.12466899,1.29130398,-2.01168945,Au,-1.29130398,3.12466899,-2.01168945,Au,1.29130398,-3.12466899,-2.01168945,Au,3.12466899,1.29130398,-2.01168945,Au,-3.12466899,-1.29130398,-2.01168945
structure_143,-1549.161871,20,Au20,0.6537668850491728,0.6426604381304925,1.0,32,3.2,Au,-2.69830491,-2.69830491,-2.21e-06,Au,2.6983049,2.6983049,-2.87e-06,Au,2.69830489,-2.69830489,-5.1e-07,Au,-2.6983049,2.6983049,-4.65e-06,Au,-1.30058341,-1.30058427,1.73200747,Au,1.30058441,1.30058355,1.73200752,Au,1.30058316,-1.30058324,1.73200734,Au,-1.30058492,1.30058484,1.73200771,Au,1.30060745,-1.3006074,-1.73200935,Au,-1.30060565,1.3006057,-1.73200897,Au,-1.30060689,-1.30060601,-1.73200915,Au,1.30060593,1.30060681,-1.73200911,Au,-3.04371831,-3.04371832,2.5259722,Au,3.04371829,3.04371827,2.52597247,Au,3.04371844,-3.04371844,2.52597133,Au,-3.04371789,3.04371789,2.52597303,Au,3.04370864,-3.04370864,-2.52596879,Au,-3.04370923,3.04370923,-2.52596714,Au,-3.04370909,-3.04370907,-2.52596831,Au,3.04370907,3.04370909,-2.52596801
structure_110,-1549.161931,20,Au20,0.6533491007883199,0.641706736465739,1.0,32,3.2,Au,3.8206574,4e-08,2.746e-05,Au,-3.82065857,1e-08,1.132e-05,Au,4e-08,3.82065546,2.276e-05,Au,1e-08,-3.82065944,-3.95e-06,Au,-1.83920095,3.68e-06,1.72562504,Au,1.83919627,3.59e-06,1.72562458,Au,2.18e-06,-1.83919823,1.72562556,Au,2.09e-06,1.83918971,1.72562422,Au,1.8391986,-2.68e-06,-1.7256255,Au,-1.83919503,-2.59e-06,-1.72562588,Au,-1.6e-06,-1.83919372,-1.7256256,Au,-1.69e-06,1.83919895,-1.72562439,Au,-4.30189553,1.1e-07,2.52728345,Au,4.30189647,1.3e-07,2.52727539,Au,7e-08,-4.30190005,2.52729152,Au,9e-08,4.30190319,2.52727875,Au,4.30190017,-2e-08,-2.52730184,Au,-4.30189998,-4e-08,-2.52729404,Au,-2e-08,-4.30189951,-2.52728768,Au,0.0,4.3019014,-2.52730117
structure_133,-1550.714961,20,Au20,0.6129729641604269,0.5236869284481908,1.0,40,4.0,Au,1.34526513,1.34526515,0.0,Au,-1.34526514,-1.34526515,-0.0,Au,-1.34526513,1.34526515,-0.0,Au,1.34526513,-1.34526515,-0.0,Au,-1.85409476,-0.0,3.58455822,Au,1.85409476,0.0,3.58455822,Au,0.0,-1.85409476,3.58455822,Au,-0.0,1.85409476,3.58455822,Au,1.85409476,-0.0,-3.58455822,Au,-1.85409476,-0.0,-3.58455822,Au,0.0,-1.85409476,-3.58455822,Au,-0.0,1.85409476,-3.58455822,Au,3.16217396,-0.0,1.30692966,Au,-3.16217396,-0.0,1.30692965,Au,0.0,3.16217395,1.30692964,Au,0.0,-3.16217395,1.30692965,Au,-3.16217396,-0.0,-1.30692965,Au,3.16217396,-0.0,-1.30692966,Au,0.0,3.16217395,-1.30692964,Au,0.0,-3.16217395,-1.30692965
structure_809,-1545.009153,20,Au20,0.756050583934333,1.0,1.0,42,4.2,Au,-4.61714986,0.0,0.0,Au,4.61714986,0.0,-0.0,Au,-0.0,-4.61714986,-0.0,Au,-0.0,4.61714986,0.0,Au,-0.0,-0.0,-4.61714986,Au,-0.0,0.0,4.61714986,Au,1.95355351,-0.0,-0.0,Au,-1.95355351,0.0,0.0,Au,0.0,1.95355351,0.0,Au,0.0,-1.95355351,-0.0,Au,-0.0,0.0,1.95355351,Au,0.0,-0.0,-1.95355351,Au,-1.83858017,-1.83858017,-1.83858017,Au,1.83858017,1.83858017,-1.83858017,Au,1.83858017,-1.83858017,1.83858017,Au,-1.83858017,1.83858017,1.83858017,Au,1.83858017,1.83858017,1.83858017,Au,-1.83858017,-1.83858017,1.83858017,Au,-1.83858017,1.83858017,-1.83858017,Au,1.83858017,-1.83858017,-1.83858017
structure_811,-1545.009159,20,Au20,0.7560495453021387,0.9999992232351157,1.0,42,4.2,Au,4.61724499,0.0,0.0,Au,-4.61724499,0.0,-0.0,Au,0.0,4.61724445,0.0,Au,-0.0,-4.61724445,-0.0,Au,-0.0,0.0,4.61724675,Au,0.0,-0.0,-4.61724675,Au,1.95397227,-0.0,-0.0,Au,-1.95397227,0.0,0.0,Au,-0.0,1.95397186,-0.0,Au,0.0,-1.95397186,0.0,Au,-0.0,-0.0,1.95397362,Au,0.0,0.0,-1.95397362,Au,-1.83866487,-1.83866484,-1.83866497,Au,1.83866487,1.83866484,-1.83866497,Au,1.83866487,-1.83866484,1.83866497,Au,-1.83866487,1.83866484,1.83866497,Au,1.83866487,1.83866484,1.83866497,Au,-1.83866487,-1.83866484,1.83866497,Au,-1.83866487,1.83866484,-1.83866497,Au,1.83866487,-1.83866484,-1.83866497
