filename,n_atoms,energy,energy_per_atom,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,n_bonds,bond_variance,mean_coordination,std_coordination,max_coordination,min_coordination,surface_fraction,surface_threshold,surface_count,radius_of_gyration,asphericity,anisotropy_tensor,triaxial_c_a,triaxial_b_a,gyration_eigenvals,rdf_bin_1,rdf_bin_2,rdf_bin_3,rdf_bin_4,rdf_bin_5,rdf_bin_6,rdf_bin_7,rdf_bin_8,rdf_bin_9,rdf_bin_10,rdf_bin_11,rdf_bin_12,rdf_bin_13,rdf_bin_14,rdf_bin_15,rdf_bin_16,rdf_bin_17,rdf_bin_18,rdf_bin_19,rdf_bin_20,sphericity_index,equiv_radius,surface_area_approx,x_range,y_range,z_range,max_range,anisotropy,volume_estimate,compactness,soap_pc_1,soap_pc_2,soap_pc_3,soap_pc_4,soap_pc_5,soap_pc_6,soap_pc_7,soap_pc_8,soap_pc_9,soap_pc_10,soap_pc_11,soap_pc_12,soap_pc_13,soap_pc_14,soap_pc_15,mahalanobis_score,mahalanobis_outlier,isolation_forest_score,isolation_forest_outlier
0.xyz,20,-1547.657785,-77.38288925,3.036773999832809,0.5400117802509206,2.5794373493389067,3.793699880067675,58,0.29161272280976847,3.6,1.2,5,2,1.0,9.0,20,3.7303223419740354,0.04527862540188775,1.1425020501063758,0.935559700064398,0.9357431613568001,[5.05847884 4.42928128 4.42754465],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1143980276259886,3.908761367896665,172.28514942468564,8.26083008,8.26149472,6.50978978,8.26149472,1.2690877891912509,444.2723477745235,0.04501743153661276,5.87069493015396,-2.0143364396467365,-17.46829098559615,12.630463520668295,-5.556342730039949,-2.799444848771082,-0.1698339579689784,-0.846188431310124,-2.640435253114258,0.3943165284322909,1.3600538732540428,-2.9860988045104273,1.7932288738460946,-0.7076203519843002,-0.29350024162739846,51.65358726652656,False,0.4469675282946453,False
806.xyz,20,-1553.880133,-77.69400664999999,2.8038361153633558,0.36518922170871554,2.595367923025778,3.7835401800656325,64,0.1333631676522174,5.7,1.705872210923198,9,3,1.0,9.0,20,3.514304877146074,0.4820964232660495,3.7927894266701068,0.513476573216955,0.5135043778209157,[8.08614902 2.13221032 2.13197943],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5434744410353247,3.908761367896665,124.39093619155327,4.55085059,5.1682596400000005,8.47747636,8.47747636,1.862833374189066,199.39005266723535,0.10030590659592833,5.640069523409096,1.170140210362715,3.772717443254256,4.452505706696093,3.032203797567393,-0.3927822155596289,3.982536654603686,1.4309527555180566,-2.192185151377567,1.7637847460364866,-0.14756985946931886,-0.2573453114798178,-0.9064088389161692,-1.4140955780099504,-0.6249731668660439,19.32450451623313,False,0.4200816740672951,False
46.xyz,20,-1552.073648,-77.6036824,2.8162888743350676,0.39127958073684915,2.555473572224612,3.814081038239555,59,0.15309971030160444,5.1,2.4062418831031933,10,1,0.9,9.0,18,3.4541763149977953,0.0905495897972479,1.492007468856401,0.8186806042011316,0.9326140212503222,[4.69736294 4.08562026 3.14835082],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2869355721779057,3.908761367896665,149.1871348176373,7.66946169,8.94063117,9.76928388,9.76928388,1.2737900357124021,669.8781177061185,0.029856177521051103,8.80326005933091,-1.539499401437973,4.768348458948694,4.439024498289429,-4.279475215705261,0.7282996791996282,1.1752420682329805,0.5848275272659722,1.0894142754912806,0.34725818669585923,-0.5738070427985912,0.2622200100044133,-0.33909838676772175,-0.06437456776753604,0.6564929980926069,18.70723647053877,False,0.40673611148284977,False
190.xyz,20,-1551.916316,-77.5958158,2.813052348545025,0.3704374959143443,2.57052768,3.7750579158556925,61,0.1372239383792898,5.3,2.2158519806160335,11,2,0.95,9.0,19,3.5436549986569914,0.3361200868070383,5.539475008188235,0.4248794207470688,0.7832484616586389,[6.9997135  4.29417131 1.26360594],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3986524541618204,3.908761367896665,137.2708639210704,4.54017892,7.81151658,9.46249298,9.46249298,2.0841674186708046,335.59377556438216,0.05959586099524403,0.4442571024177957,4.644116102672806,0.9189533979919373,-1.8257433552850793,6.085121146779733,2.991505501619535,2.6672687949179177,1.0009598758401448,-0.7948837649806992,-1.5790369322401245,-2.6469328185548466,-0.4143548561269866,0.8521711283726404,0.5205693833400221,-0.09226424936720891,20.53036110448098,False,0.4137940306061438,False
184.xyz,20,-1551.455233,-77.57276164999999,2.9121824661079305,0.4657731754020554,2.58230832,3.756672835181999,61,0.21694465092411383,4.7,2.0760539492026693,10,3,0.95,9.0,19,3.7267078784716214,0.32628736570900313,8.40698197457023,0.3448894755414873,0.8345060326806977,[7.65051298 5.32781968 0.91001896],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2828499031778433,3.908761367896665,149.66227165977497,4.26619024,7.84308412,9.45827218,9.45827218,2.2170301013111873,316.4746282124936,0.06319621927461194,1.2026104112030793,-2.125071868689739,8.094529023498028,-3.1447024868872715,2.6760095909162698,-5.251914341655708,-2.294955890818637,0.03703832782500974,1.9274313929032427,-2.120391325760169,-1.7737721406234122,-1.8150692504043102,0.32799393363106266,0.1761990714449741,-3.1065447981944065,29.87721484236302,False,0.41512216669499785,False
91.xyz,20,-1545.073652,-77.2536826,3.0836435626553804,0.4741062116899541,2.5723122849250992,3.654339362179764,59,0.22477669996299957,4.3,2.1,10,1,0.9,9.0,18,3.473109042614605,0.06186081346562375,1.4932051738274148,0.8183522050807039,0.9999999999999998,[4.51829229 4.51829229 3.02590184],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4057372480356805,3.908761367896665,136.5790306662239,6.21014828,6.21014828,7.76889932,7.76889932,1.2510006153991544,299.6149179343248,0.06675235044109669,-1.8588286314536562,12.366809770145792,-3.4012208162476183,2.996716297686297,2.2800517643571685,-5.842004004781091,-5.7073824661883785,-7.925618454130246,-3.35834131316616,1.421041030199209,3.583806780447148,-2.6530568954433127,2.475991540873281,2.7274957718183583,-0.037320601930023595,66.4780388469374,False,0.45110764650193813,False
609.xyz,20,-1552.21828,-77.61091400000001,2.793706669848263,0.4029233450879075,2.572018900000004,3.6863913705026556,47,0.162347222016829,3.9,1.1357816691600546,5,2,1.0,9.0,20,4.422510135312923,0.2888868915676252,1028634661.3712442,0.0,0.9494278617842196,[10.28634661  9.27224928  0.        ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4559882266528274,3.908761367896665,421.0508506271056,11.5769015,0.0,10.44838258,11.5769015,1.0,0.0,2000000000.0,-15.825399543772004,-9.569592115270128,-0.8894998819637319,-5.007304457225367,-4.394222067304226,-0.9812199166413162,1.3698824086619574,1.454970262366372,-2.1437098025977677,-0.7104192031365758,1.2470338466469875,-1.1606169336710712,-0.05758024631092632,-0.04012461699888368,-0.06082553674205181,41.589291733106876,False,0.4894756474971497,False
85.xyz,20,-1549.369581,-77.46847905,2.9753001862256054,0.4200494142297519,2.51424142,3.5923991707563214,67,0.1764415103947577,5.1,0.9433981132056605,6,4,1.0,9.0,20,3.2336200245625264,0.02267120100412578,1.0695913218583715,0.9669211606728961,0.9669211606728964,[3.64347072 3.40641387 3.40641387],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6150945957395,3.908761367896665,118.87491371377564,6.2164418,6.2164418,7.61074996,7.61074996,1.224293607960747,294.11095281343455,0.06800154774244917,1.09064867982839,10.755131348202559,0.025214380224480932,0.5191883297786907,-3.027335879291461,0.5975040415530839,-2.1489267914086505,-1.2858642934489688,-3.2099560839991925,-0.5341529013811044,-0.1705457579960972,0.25089251629873743,-2.1692498096024053,3.739215669054729,-0.6695950949868358,60.47467170734105,False,0.4383423087165229,False
635.xyz,20,-1538.870624,-76.9435312,2.5413723334000973,0.002638040012936165,2.53061288,2.5430479291419377,19,6.959255109852242e-06,1.9,0.8306623862918076,3,1,1.0,9.0,20,5.478377361655935,0.2467182574967354,93.32069449496105,0.1035168430635511,0.999036554676096,[14.9406468  14.91187168  0.16010004],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6301527097137541,3.908761367896665,304.6788940974823,14.73238302,14.5771821,2.53061288,14.73238302,5.8216660226593016,543.4658940686293,0.036800837399202785,-8.504825901485761,1.7804010952161444,-4.499015605677605,5.138585296781274,-3.894878682838987,-0.144355611121957,1.6461257752214165,-7.912785027247873,0.00859942529786015,3.9026385971723543,-4.211645478510346,0.9813698400025538,-2.25015212884831,-0.3387554070267005,0.28667988479850987,131.4316748174044,True,0.566528461556313,False
153.xyz,20,-1550.680563,-77.53402815,2.7208981547578963,0.30073705848381926,2.561126954791294,3.8106198402602125,49,0.09044277834550012,4.7,1.1874342087037917,7,3,1.0,9.0,20,4.229639670298005,0.4765397950617235,17.038091302424526,0.242264360286587,0.6909006385474551,[11.6467681   5.55951129  0.68357235],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1409644049848435,3.908761367896665,168.2736375204175,8.17824403,8.42184868,2.6367398,8.42184868,3.1940385926590102,181.6079156193496,0.11012735832957166,-3.280346827423234,-1.1344860311428324,-0.15391558427632104,-2.293158148954475,6.358213274194139,-6.4496539988029475,1.3177661478184528,2.492111315600986,1.6646105250041632,3.076712334472741,-0.08006815319028762,3.0316143539301725,0.14613724228023303,-0.01806632214074991,0.278046665307137,36.37999327474606,False,0.43904970931284776,False
147.xyz,20,-1545.269752,-77.26348759999999,3.0462632435564654,0.5289351037665493,2.5646053733842202,3.652462799390919,50,0.2797723439965302,2.8,0.7483314773547883,4,2,1.0,9.0,20,4.945391787821701,0.2500000011321144,1222844998.5985832,0.0,0.999999998490514,[12.22844999 12.22844995  0.        ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37058281557466183,3.908761367896665,518.0872470041371,12.84181812,12.84181812,0.0,12.84181812,1.0,0.0,2000000000.0,-15.291099333008038,4.904432719549754,-1.2835436309543935,1.537719707195972,-8.207771213332576,-6.967870167640436,-8.212143977635652,7.9113886712673365,-1.7568356828224656,2.499012208735053,0.3669355179714108,1.1130652305011663,1.1056707683043543,-4.0370863134434645,-0.08298301534556256,125.15740696412578,True,0.5843376718250718,False
621.xyz,20,-1552.82384,-77.641192,2.78576588899458,0.320016679904137,2.59460316492512,3.6434730036662817,58,0.10241067541686688,5.4,2.1540659228538015,9,1,1.0,9.0,20,3.332998655720413,0.22612001939121973,1.9823378970347172,0.7102498623021797,0.7492124732827323,[5.37758679 3.01854342 2.71274983],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.520233050558161,3.908761367896665,126.29263035534375,7.48225634,10.278760890000001,5.20554464,10.278760890000001,1.9745793381574,400.3497129187192,0.04995632406900446,1.95730572029979,-3.85872114772372,-1.862806555822595,4.68902443828658,-1.4028459864522647,6.175353429638401,-3.4383809295572276,3.034876637744054,4.981097554959019,0.05082408037017897,-1.0090959012727427,-2.109035691275412,0.5529627469256715,0.7382422299232364,0.22788475811631875,47.64290970569657,False,0.42379624727238513,False
146.xyz,20,-1551.041271,-77.55206355,3.0235424379465146,0.5333031945847525,2.5845337,3.7581886,64,0.28441229735430235,4.0,1.0954451150103321,5,2,1.0,9.0,20,3.630846935721719,0.169646920930781,4.166902679323104,0.48988407449208804,0.9999999999999998,[5.88532566 5.88532566 1.41239816],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34137570324934,3.908761367896665,143.13233066845686,7.60720496,7.60720496,3.7581886,7.60720496,2.0241679621932755,217.48474812675326,0.09196047157947879,-2.5989718084250124,2.690663573852245,-5.195342992947586,4.094803108205017,2.4590971909262103,-1.8552521913710727,0.6227506203516816,-2.4076165879655993,-0.8837438194619195,-4.558345409480468,1.271775165006522,-1.3496089673643963,0.42217133942636326,-0.4407647917520182,0.08264243850717386,26.555005607084976,False,0.4169206978035833,False
620.xyz,20,-1551.687259,-77.58436295,2.785161002085834,0.34415346556417425,2.595591346315521,3.80995777,59,0.11844160785983127,5.3,1.7916472867168918,10,4,0.9,9.0,18,3.8800852023303136,0.6417376072561791,10.153169241362134,0.3138334183550195,0.4639995289924408,[11.45928635  2.46713351  1.12864132],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4614246929961867,3.908761367896665,131.37470006374073,4.10092968,11.74334,5.52315284,11.74334,2.8635799480472923,265.9873721436223,0.07519153950078843,0.5594930215864704,3.6044933618936192,6.610886816739247,2.7954536995739465,5.725048560310807,-2.5574633702300797,3.529599153963859,1.197418205245556,-2.3334280557168445,5.74241643217155,-2.8228274036190846,-2.713537666457708,-2.8448169388326967,-1.2931915909985727,1.9521540592979596,59.468317478047865,False,0.5086193680964024,False
634.xyz,20,-1552.294437,-77.61472185,2.6780934636748275,0.11601484421783907,2.55423772,2.900497118814186,49,0.013459444078889467,4.9,1.7578395831246945,7,3,1.0,9.0,20,4.056817156791496,0.2571289401299275,50.931541325115354,0.14012208480968902,0.9805785499387659,[8.30710034 7.98756185 0.16310326],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3038489367265433,3.908761367896665,147.25189805357445,10.4059739,9.6215499,2.55423772,10.4059739,4.074003691402694,255.73435999383557,0.07820615110030593,-14.367170165713887,-17.331281152926096,3.1102017993438436,-1.4539206071153812,7.790931408694079,3.3921412252349112,-0.7939687790654665,-2.699269346721117,0.8330622561066925,-2.0020479714326886,-0.7797281499507981,2.7517819880009347,-2.4377282281180026,2.7390855825340616,-0.010927795443162846,57.92930012066869,False,0.49358991751985004,False
152.xyz,20,-1544.63298,-77.231649,2.8987514355913415,0.4922148345767358,2.583700324490728,3.704436751244805,44,0.2422754433774034,3.2,0.9797958971132713,4,2,1.0,9.0,20,4.691344894937819,0.22682478235302675,15.486843631882643,0.2541081201192105,0.999600015007493,[10.66432059 10.65579116  0.68860517],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8414755551427936,3.908761367896665,228.1637648707907,10.76138468,10.76137656,2.62418642,10.76138468,4.100846112906872,303.8999777137124,0.06581112690367749,-4.371028564923793,8.086007811418252,-2.100097998465833,1.6965647598558031,0.4464362544039296,-4.417861402467863,2.7949188443532855,-1.3525680759835863,-2.1096652437081627,0.4463174121133383,-3.060443363477261,2.209362810700305,0.6849147681448452,-1.0153440252822572,0.07353666292304845,41.36853178152733,False,0.45235881275777495,False
84.xyz,20,-1549.369602,-77.4684801,2.9752321676995988,0.41979414156882666,2.51415854,3.5921673939561236,67,0.17622712129550808,5.1,0.9433981132056605,6,4,1.0,9.0,20,3.233676619622418,0.022941885422223737,1.070441722186007,0.9665370045668318,0.9665370045668321,[3.64548523 3.40558963 3.40558963],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61503998399409,3.908761367896665,118.87893340776941,6.215964,6.215964,7.6109111,7.6109111,1.224413638817728,294.0719695708607,0.06801056227326222,0.09107781139952255,11.229820079130345,-1.2668826373357767,1.824383634052699,-2.308327444914589,0.9982951768222943,-1.7712916350966306,-0.9808257752514096,-3.3466788969184056,-0.5133007674499035,-0.07085952607634485,0.3005287640205454,-2.1774527143422135,3.750177031615436,-0.40678031056659236,60.15093047458669,False,0.43538512128463325,False
608.xyz,20,-1550.792158,-77.5396079,2.8220329998152622,0.4308371148184112,2.5569076000000006,3.677907479917082,46,0.18562061950505282,3.6,1.3564659966250538,5,1,1.0,9.0,20,4.554467568801697,0.2678716450766675,1061873052.3245984,0.0,0.9764484000775079,[10.61873052 10.12444431  0.        ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41505841133628213,3.908761367896665,462.57159345353887,12.13429484,0.0,10.37920156,12.13429484,1.0,0.0,2000000000.0,-15.397562280015471,-5.986612860985995,0.7721998965553761,0.8759673740680176,-5.165731457313259,-4.042043125298383,1.0502122455778797,3.4844423869438517,-1.2802358500060267,-0.9511167071915768,1.2319447950003188,-0.7270234356377404,0.05344284985810201,-0.47782666243819805,-1.3927271232706935,59.85396435882261,False,0.5092596679296808,False
90.xyz,20,-1545.073653,-77.25368265,3.0836673815808564,0.47410761548480385,2.5723019100000006,3.6543905445202425,59,0.2247780310606866,4.3,2.1,10,1,0.9,9.0,18,3.4731301977655935,0.061852135411969454,1.4931131557106239,0.8183774215448171,0.9999999810816919,[4.51827755 4.51827737 3.02607845],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4057132827926193,3.908761367896665,136.58135912801413,6.21015604,6.21015604,7.76915014,7.76915014,1.2510394408704744,299.62533984663406,0.06675002858426353,-3.1021023834613244,13.779483177198422,-1.4544031469642282,2.3908453439494988,2.5961498309915867,-5.65000151000399,-5.572584392336045,-7.873357874770863,-3.325102472562682,1.3332707982829555,3.514964292226167,-2.7400464491780747,2.4631697083505126,2.7123664201755595,0.26728716607503417,66.51813992822377,False,0.45848892973952243,False
185.xyz,20,-1549.169824,-77.4584912,2.5978951209206818,0.021116493448591043,2.5747663933260627,2.648603808607754,34,0.0004459062955643885,3.4,0.9165151389911681,5,2,1.0,9.0,20,5.412678765907811,0.46714671276776787,1888972377.5548997,0.0,0.7422627130027951,[18.88972378 10.40736765  0.        ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4414925050645062,3.908761367896665,434.8754021997865,0.0,11.76542136,10.1253585,11.76542136,1.0,0.0,2000000000.0,-9.647613993238554,-3.3142181515535727,-0.7395322207266957,1.363885370460467,-6.813074702152475,-1.3585675052459636,3.7208187676462066,1.2436401086839943,-3.0103298509499608,4.443487387037011,-1.073580731796871,1.9639469006914,5.142139008029956,-1.138281610353204,-0.19610843496011066,99.41455844237579,True,0.5713010622781305,False
191.xyz,20,-1553.108309,-77.65541544999999,2.8640623084460968,0.4405056177450615,2.568003614063539,3.8077748574306733,60,0.19404519926495822,4.8,1.568438714135812,7,2,1.0,9.0,20,4.229003624684571,0.6372416928352465,23.202064205652952,0.20760446410037223,0.5252439657767102,[13.55931122  3.74075937  0.58440107],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31575817223404,3.908761367896665,145.9190866222243,2.8811091,6.77669978,11.415407120000001,11.415407120000001,3.9621571845370243,222.87910495646915,0.08973474657038344,-1.5418507740531664,-2.546685707701853,-4.971613023490242,4.037312818743453,3.7178121670608912,-3.3684845974733237,2.405079802912591,3.779000127134757,-2.397051582556408,1.8880684278669242,-2.6674555948086556,1.9858677464549228,-2.0524154003563253,0.33554357366214854,0.6501445946040334,40.28136037070698,False,0.45630158830539125,False
47.xyz,20,-1551.115428,-77.5557714,2.9820554369854175,0.5114466342553906,2.570217432716279,3.759321173733436,67,0.2615776596911673,4.5,2.4596747752497685,10,1,0.9,9.0,18,3.49105057614072,0.04676659346329032,1.3301654574985753,0.8670560385234609,0.9957985693951985,[4.44245456 4.40520365 3.33977592],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2518830375639516,3.908761367896665,153.36435189801867,9.36881592,9.38614935,7.80016638,9.38614935,1.203326812882676,685.9240535462717,0.029157746978411284,0.8251167413165249,0.6356307871925626,2.7766164972806253,-1.8803843536516713,-5.193976611987344,-0.43217462339133006,-4.818168168292587,5.0656895664347115,3.364776898557247,1.059266787707724,-1.27858958001703,-2.1899496096335893,-0.10681675770795056,-0.6475021507120581,0.6528093938251209,28.69091915298896,False,0.42440247384827867,False
807.xyz,20,-1553.521083,-77.67605415,2.7790283915016762,0.3411359893530234,2.578101212479309,3.811386335205769,57,0.1163737632318661,5.2,2.1354156504062627,10,2,0.95,9.0,19,3.5928118538392586,0.09870817860539693,1.9527423687356507,0.7156118529932163,0.9966412990195211,[5.152202   5.11765071 2.63844431],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263941823030673,3.908761367896665,151.90116127952444,6.877556869999999,8.06060731,5.30819551,8.06060731,1.5185211800911982,294.2719482857683,0.0679643442598827,13.54400312006999,-3.5826559401787548,10.98172913919474,3.0992364460593977,-5.958274041953303,-2.0352064724071477,0.9293402741045901,0.2731733986508592,0.7402829282382491,2.112112560366157,-1.0343121794049428,-0.07662393497930146,0.5814500376534172,-0.45226037438484123,-1.5113448748675113,23.179747281684214,False,0.4113172664811271,False
53.xyz,20,-1543.077008,-77.1538504,2.7575302486529463,0.3746298440462802,2.5564945466462614,3.6986917400000037,42,0.1403475200501402,3.6,1.3564659966250536,6,2,1.0,9.0,20,5.948329051403044,0.8100582267313217,13.794361953724449,0.2692459574148627,0.26924689430002036,[30.90219364  2.24022023  2.24020464],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619684393366136,3.908761367896665,251.97136888671238,4.95867202,4.95867202,18.48426771,18.48426771,3.727664914204187,454.4990894526043,0.04400448859787117,-3.536087753585522,8.421817363349149,1.6824837483432586,0.6654110443899584,-2.770385846019223,-4.221591528099447,4.4257861773753335,1.78972356664011,-6.147383473320964,8.147587794892816,-4.721295441368231,5.509696750852972,6.176080201509181,-0.5187972669065983,0.8686102060465909,140.83510253145434,True,0.5502517013968674,False
813.xyz,20,-1553.104733,-77.65523664999999,2.672123548029173,0.05878531858403494,2.6167582621872123,2.82203474,54,0.0034557136810264835,5.4,1.9595917942265426,7,3,1.0,9.0,20,3.308653934516455,0.006573705185774255,1.0202058262547795,0.9900476569363732,0.990391457852982,[3.69703936 3.62633437 3.62381714],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3793114910385387,3.908761367896665,139.19570159134852,4.80771532,4.8496261,4.79244,4.8496261,1.011932564622614,111.73871804672974,0.17898898741478314,1.9040960911339855,3.470998123731966,-2.4032371069573486,-1.1956542885231187,0.1006184517336722,6.979669156047766,4.136820319672037,1.7469307622086279,3.1102059104400532,-2.445639522151119,0.9979163953721515,-1.4524299222977837,0.06348922797312999,-0.9687434961428756,0.5194172160475947,39.44317970214697,False,0.46870860309897283,False
1.xyz,20,-1552.612539,-77.63062694999999,2.7358303000093467,0.29489838908831273,2.5737925713263707,3.805938134565685,54,0.08696505988688188,5.1,2.3000000000000003,8,1,1.0,9.0,20,3.994684038470992,0.5692712206940889,5.065810491961454,0.4442991991555659,0.4532359731795301,[11.37526407  2.33673914  2.24549736],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144513622604023,3.908761367896665,167.75180907964105,6.39904807,7.21405944,11.248419819999999,11.248419819999999,1.7578270544231118,519.2620767563535,0.03851619614616912,19.223621812123767,-9.625168747006242,20.49976006937108,-1.367678640315433,-4.60587026714284,-10.416765635964428,-0.5302156176296057,-2.3838255262738945,-0.9895331753974417,-0.5234228508107416,-3.918485029592472,-0.45246166721606385,1.3834810302778624,-0.8445623860207667,-4.395157263775136,76.87961357395274,False,0.49209147343715887,False
422.xyz,20,-1551.986642,-77.5993321,2.9914508166923004,0.48739737149548834,2.59316346,3.8088569284560183,77,0.23755619774071104,5.3,2.451530134426253,10,1,0.9,9.0,18,3.237583320722614,0.1805845261496693,2.424155527473943,0.6422731401501115,0.8896476968203523,[4.75590006 3.7641666  1.9618791 ],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5475831259912585,3.908761367896665,124.06069017141951,4.42931044,9.85119462,7.80558146,9.85119462,2.224092159139787,340.58873500038067,0.05872184821200979,-3.873317378756511,4.363716614945631,0.6380520205869388,1.0294339494091842,2.580780652359002,8.370816376766708,-3.3848596407823153,1.3545375909393358,-1.7300242450049965,1.8256778249173835,-2.0645191081541,-0.9601236923906251,-0.6532448163942937,-0.49657405750131517,0.15041324065522116,26.224135402534245,False,0.4368216436495336,False
344.xyz,20,-1541.592041,-77.07960205,2.562162395590178,0.014984764918610855,2.53143573,2.5764975500001825,25,0.00022454317966603057,2.5,0.6708203932499369,3,1,1.0,9.0,20,5.630800406593404,0.19466148052796614,6.165122795981915,0.40274405126269935,0.9985601489409907,[14.68325108 14.64099813  2.38166401],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6207603831230951,3.908761367896665,309.28879472330385,13.99903858,12.10930184,6.28226204,13.99903858,2.228343627003499,1064.9601630448828,0.01878004520153051,-8.47071954567898,6.711666929293131,0.2023017465828169,0.17139442859279755,-5.663928883558034,-5.101370435132727,4.375426547618107,-0.5498967615006275,-1.9474091249814065,2.738453906647073,-3.0578516892437433,5.080480742542933,3.532366735375241,-1.9614072255565693,0.021897649643944188,69.65861407706828,False,0.5654006091585227,False
350.xyz,20,-1557.20946,-77.860473,2.856536235700985,0.4284296884126189,2.6047808374740704,3.810894830194228,72,0.1835519979133337,6.0,1.8973665961010275,9,3,1.0,9.0,20,3.3268314681945435,2.6375784302546303e-05,1.0000791302460323,0.9999604372249274,0.9999604380308554,[3.68946382 3.6891719  3.6891719 ],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7462780777681302,3.908761367896665,109.94482101813988,5.71576688,5.71576664,5.67511153,5.71576688,1.0071637975368566,185.40583497448722,0.10787147018147182,-1.0777599147597032,1.039909629056592,0.4725492292774591,-5.116567672726213,0.711346667834982,4.851718521876517,0.12367417781215485,11.757078285577045,1.6730259080923455,0.8928426186691929,-1.3236365594913968,-3.252796282469853,3.8392612184869854,0.31260876066141613,0.6826409809309572,74.86219690722572,False,0.44515714802559286,False
436.xyz,20,-1545.80435,-77.29021750000001,2.6545249979064023,0.2503191143461824,2.552461448975843,3.624482710039074,32,0.06265965900705714,3.0,1.8973665961010275,6,1,1.0,9.0,20,5.274978791598505,0.20891580686629352,5.41360855242857,0.4297902659586803,0.9649805400796512,[13.15057785 12.24565296  2.42917044],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5177872188112524,3.908761367896665,370.7975472026967,12.48108299,11.9315161,9.04621838,12.48108299,1.3797017124408621,1347.1469436928867,0.014846190382933461,-7.470511099511819,7.163197745988477,-0.5021815112613928,-0.41868822525809096,-5.1201899729376965,-3.3678817592561163,3.176649544037579,1.083985581474482,1.4934533170055975,3.1418392899499636,-1.595193505959509,2.1594910658818383,1.2393440729359362,0.6732716344243914,-0.19055026879194203,73.20150606729082,False,0.486564686989465,False
378.xyz,20,-1550.181846,-77.50909229999999,2.8684738885356746,0.4322724431607854,2.57513132,3.78658282,51,0.18685946511619442,4.5,2.3345235059857505,10,1,0.9,9.0,18,3.7374109620039913,0.01803162512189579,1.065049235575826,0.9689807682067256,0.9780860825338156,[4.82399362 4.614885   4.52936208],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0817473579210486,3.908761367896665,177.48527814951328,7.48050224,11.35018954,7.79285362,11.35018954,1.517303140330321,661.6531583323152,0.0302273173608169,-3.9388139731116483,8.159482852219488,1.0230031242926483,1.6424052758481933,-2.3867641618065565,2.144968756033254,0.7235600890268795,-1.6389147556717392,0.9538864782183959,0.7670076724059379,-0.31411335582436956,1.241241745298596,-0.4930646409340215,0.29723894451057875,0.8822695586224428,36.82716939587281,False,0.4171094231930765,False
